Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence
DOPO_EP_0419,DVSiBD,,DDM,DOPO-based (Co-curing),2,1,P-N-Si-B,100.00%,0.00%,COC1=CC(C(P2(C3=C(C=CC=C3)C4=C(C=CC=C4)O2)=O)NCCOB(OCCNC(C5=CC=C(C(OC)=C5)O[Si](OC6=C(C=C(C=C6)C(P7(C8=C(C=CC=C8)C9=C(C=CC=C9)O7)=O)NCCOB(OCCN)OCCNC(P%10(C%11=C(C=CC=C%11)C%12=C(C=CC=C%12)O%10)=O)C%13=CC(OC)=C(C=C%13)O[SiH](C)C)OC)(C)C)P%14(C%15=C(C=CC=C%15)C%16=C(C=CC=C%16)O%14)=O)OCCNC(C%17=CC=C(C(OC)=C%17)O[Si](OC%18=C(C=C(C=C%18)C(P%19(C%20=C(C=CC=C%20)C%21=C(C=CC=C%21)O%19)=O)NCCOB(OCCN)OCCNC(P%22(C%23=C(C=CC=C%23)C%24=C(C=CC=C%24)O%22)=O)C%25=CC(OC)=C(C=C%25)O[SiH](C)C)OC)(C)C)P%26(C%27=C(C=CC=C%27)C%28=C(C=CC=C%28)O%26)=O)=CC=C1O[Si](OC%29=C(C=C(C=C%29)C(P%30(C%31=C(C=CC=C%31)C%32=C(C=CC=C%32)O%30)=O)NCCOB(OCCN)OCCNC(P%33(C%34=C(C=CC=C%34)C%35=C(C=CC=C%35)O%33)=O)C%36=CC(OC)=C(C=C%36)O[SiH](C)C)OC)(C)C,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.4,0.241,0.0,0.062,0.242,0.602957,0.0,0.155141,0.604507,1,1,0,1,1,1,0,0,0,0,0,180.0,3.0,29.4,21.5,7.899999999999999,3.0,V-0,3,3.0,35.0,400.0,1047.0,-647.0,88.0,121.0,-33.0,147.3,158.5,-11.199999999999989,,,,,,,102.3,94.2,8.099999999999994,,,P_C,https://doi.org/10.1016/j.polymdegradstab.2025.111701,COc1cc(C(NCCOB(OCCN)OCCNC(c2ccc(O[Si](C)(C)Oc3ccc(C(NCCOB(OCCNC(c4ccc(O[Si](C)(C)Oc5ccc(C(NCCOB(OCCN)OCCNC(c6ccc(O[SiH](C)C)c(OC)c6)P6(=O)Oc7ccccc7-c7ccccc76)P6(=O)Oc7ccccc7-c7ccccc76)cc5OC)c(OC)c4)P4(=O)Oc5ccccc5-c5ccccc54)OCCNC(c4ccc(O[Si](C)(C)Oc5ccc(C(NCCOB(OCCN)OCCNC(c6ccc(O[SiH](C)C)c(OC)c6)P6(=O)Oc7ccccc7-c7ccccc76)P6(=O)Oc7ccccc7-c7ccccc76)cc5OC)c(OC)c4)P4(=O)Oc5ccccc5-c5ccccc54)P4(=O)Oc5ccccc5-c5ccccc54)cc3OC)c(OC)c2)P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O[SiH](C)C,P-C,pc_pn,SoftVote_local,raw,1200.0,287.1169914734397,0.9011716278382876,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,287.1169914734397,0.9011716278382876,SoftVote_local,raw,1200.0,287.1169914734397,0.9011716278382876,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,287.1169914734397,0.9011716278382876,287.1169914734397,1,predicted_by_BDE.py,0
DOPO_EP_0420,PCANT,,DDM,DOPO-based (reactive),1,0,Neat EP,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)/C=C/C5=CC=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,24.9,24.9,0.0,3.0,NR,0,5.0,35.0,1040.6,1040.6,0.0,82.7,82.7,0.0,138.2,138.2,0.0,,,,59.1,59.1,0.0,105.3,105.3,0.0,,,,https://doi.org/10.1016/j.colsurfa.2023.132815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0421,PCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)/C=C/C5=CC=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,1.0,0.07,0.063,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,27.1,24.9,2.200000000000003,3.0,NR,0,5.0,35.0,,,,,,,,,,,,,,,,,,,67.0,280.3,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269077103,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269077103,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269077103,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269077103,280.3,1,measured_or_original,0
DOPO_EP_0422,PCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)/C=C/C5=CC=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.0,0.2,0.181,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,28.6,24.9,3.700000000000003,3.0,V-1,2,5.0,35.0,,,,,,,,,,,,,,,,,,,67.0,280.3,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269077092,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269077092,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269077092,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269077092,280.3,1,measured_or_original,0
DOPO_EP_0423,PCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)/C=C/C5=CC=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,5.0,0.33,0.298,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,30.5,24.9,5.600000000000001,3.0,V-1,2,5.0,35.0,976.3,1040.6,-64.29999999999995,68.8,82.7,-13.900000000000006,141.6,138.2,3.4000000000000057,,,,65.8,59.1,6.699999999999996,118.5,105.3,13.200000000000003,67.0,280.3,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269077103,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269077103,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269077103,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269077103,280.3,1,measured_or_original,0
DOPO_EP_0424,PCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)/C=C/C5=CC=CC=C5,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.66,0.597,0.0,0.0,0.0,0.904436,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,31.4,24.9,6.5,3.0,V-0,3,5.0,35.0,,,,,,,,,,,,,,,,,,,67.0,280.3,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269076908,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269076908,SoftVote_local,raw,1200.0,273.9436126311447,0.6101771269076908,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,273.9436126311447,0.6101771269076908,280.3,1,measured_or_original,0
DOPO_EP_0425,PPCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)CC(P5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)C8=CC=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,1.0,0.09,0.041,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,27.8,24.9,2.900000000000002,3.0,NR,0,5.0,35.0,,,,,,,143.4,138.2,5.200000000000017,,,,70.1,59.1,10.999999999999993,114.5,105.3,9.200000000000003,71.6,299.6,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,294.0316699286768,0.3495640854941294,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,294.0316699286768,0.3495640854941294,SoftVote_local,raw,1200.0,294.0316699286768,0.3495640854941294,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,294.0316699286768,0.3495640854941294,299.6,1,measured_or_original,0
DOPO_EP_0426,PPCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)CC(P5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)C8=CC=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.0,0.27,0.122,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,30.1,24.9,5.200000000000003,3.0,V-1,2,5.0,35.0,701.4,1040.6,-339.19999999999993,60.4,82.7,-22.300000000000004,138.7,138.2,0.5,,,,76.3,59.1,17.199999999999996,116.7,105.3,11.400000000000006,71.6,299.6,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,294.0316699286768,0.3495640854941294,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,294.0316699286768,0.3495640854941294,SoftVote_local,raw,1200.0,294.0316699286768,0.3495640854941294,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,294.0316699286768,0.3495640854941294,299.6,1,measured_or_original,0
DOPO_EP_0427,PPCANT,,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(NC4=CC=C([N+]([O-])=O)C=C4)CC(P5(C6=C(C7=C(O5)C=CC=C7)C=CC=C6)=O)C8=CC=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,5.0,0.45,0.203,0.0,0.0,0.0,0.452218,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,140.0,4.0,32.6,24.9,7.700000000000003,3.0,V-0,3,5.0,35.0,,,,,,,134.1,138.2,-4.099999999999994,,,,73.7,59.1,14.600000000000001,120.7,105.3,15.400000000000006,71.6,299.6,P_C,https://doi.org/10.1016/j.colsurfa.2023.132815,O=[N+]([O-])c1ccc(NC(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,P-C,pc_pn,SoftVote_local,raw,1200.0,294.0316699286768,0.3495640854941294,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,294.0316699286768,0.3495640854941294,SoftVote_local,raw,1200.0,294.0316699286768,0.3495640854941294,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,294.0316699286768,0.3495640854941294,299.6,1,measured_or_original,0
DOPO_EP_0428,DPSi-ED,,DDM,DOPO-based (reactive),1,0,Neat EP,100.00%,0.00%,COC1=CC(CCCP2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=CC=C1O[Si](C5=CC=CC=C5)(OC6=C(OC)C=C(C=C6)CCCP7(C8=C(C9=C(O7)C=CC=C9)C=CC=C8)=O)C%10=CC=CC=C%10,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45338,1,0,0,0,1,1,0,0,0,0,0,180.0,3.0,26.8,26.8,0.0,3.0,NR,0,3.0,35.0,1330.0,1330.0,0.0,120.0,120.0,0.0,172.5,172.5,0.0,,,,,,,125.0,125.0,0.0,,,,https://doi.org/10.1002/app.54474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0429,DPSi-ED,,DDM,DOPO-based (reactive),1,1,P-Si,100.00%,0.00%,COC1=CC(CCCP2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=CC=C1O[Si](C5=CC=CC=C5)(OC6=C(OC)C=C(C=C6)CCCP7(C8=C(C9=C(O7)C=CC=C9)C=CC=C8)=O)C%10=CC=CC=C%10,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.56,0.3,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.45338,1,0,0,0,1,1,0,0,0,0,0,180.0,3.0,29.9,26.8,3.099999999999998,3.0,V-1,2,3.0,35.0,769.0,1330.0,-561.0,100.0,120.0,-20.0,164.0,172.5,-8.5,,,,,,,130.0,125.0,5.0,86.4,361.5,P_C,https://doi.org/10.1002/app.54474,COc1cc(CCCP2(=O)Oc3ccccc3-c3ccccc32)ccc1O[Si](Oc1ccc(CCCP2(=O)Oc3ccccc3-c3ccccc32)cc1OC)(c1ccccc1)c1ccccc1,P-C,pc_pn,SoftVote_local,raw,1200.0,359.7055653375286,0.3749295444015833,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,359.7055653375286,0.3749295444015833,SoftVote_local,raw,1200.0,359.7055653375286,0.3749295444015833,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,359.7055653375286,0.3749295444015833,361.5,1,measured_or_original,0
DOPO_EP_0430,DPSi-ED,,DDM,DOPO-based (reactive),1,1,P-Si,100.00%,0.00%,COC1=CC(CCCP2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=CC=C1O[Si](C5=CC=CC=C5)(OC6=C(OC)C=C(C=C6)CCCP7(C8=C(C9=C(O7)C=CC=C9)C=CC=C8)=O)C%10=CC=CC=C%10,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.6,0.5,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.45338,1,0,0,0,1,1,0,0,0,0,0,180.0,3.0,33.3,26.8,6.4999999999999964,3.0,V-0,3,3.0,35.0,725.0,1330.0,-605.0,85.0,120.0,-35.0,158.7,172.5,-13.800000000000011,,,,,,,140.0,125.0,15.0,86.4,361.5,P_C,https://doi.org/10.1002/app.54474,COc1cc(CCCP2(=O)Oc3ccccc3-c3ccccc32)ccc1O[Si](Oc1ccc(CCCP2(=O)Oc3ccccc3-c3ccccc32)cc1OC)(c1ccccc1)c1ccccc1,P-C,pc_pn,SoftVote_local,raw,1200.0,359.7055653375286,0.374929544401597,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,359.7055653375286,0.374929544401597,SoftVote_local,raw,1200.0,359.7055653375286,0.374929544401597,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,359.7055653375286,0.374929544401597,361.5,1,measured_or_original,0
DOPO_EP_0431,DPSi-ED,,DDM,DOPO-based (reactive),1,1,P-Si,100.00%,0.00%,COC1=CC(CCCP2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=CC=C1O[Si](C5=CC=CC=C5)(OC6=C(OC)C=C(C=C6)CCCP7(C8=C(C9=C(O7)C=CC=C9)C=CC=C8)=O)C%10=CC=CC=C%10,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.63,0.7,0.0,0.0,0.0,0.317,0.0,0.0,0.0,0.45338,1,0,0,0,1,1,0,0,0,0,0,180.0,3.0,35.3,26.8,8.499999999999996,3.0,V-0,3,3.0,35.0,731.0,1330.0,-599.0,83.0,120.0,-37.0,152.4,172.5,-20.099999999999994,,,,,,,145.0,125.0,20.0,86.4,361.5,P_C,https://doi.org/10.1002/app.54474,COc1cc(CCCP2(=O)Oc3ccccc3-c3ccccc32)ccc1O[Si](Oc1ccc(CCCP2(=O)Oc3ccccc3-c3ccccc32)cc1OC)(c1ccccc1)c1ccccc1,P-C,pc_pn,SoftVote_local,raw,1200.0,359.7055653375286,0.3749295444015867,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,359.7055653375286,0.3749295444015867,SoftVote_local,raw,1200.0,359.7055653375286,0.3749295444015867,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,359.7055653375286,0.3749295444015867,361.5,1,measured_or_original,0
DOPO_EP_0432,DOPO-M,,DDM,DOPO-based (Co-curing),2,0,Neat EP,100.00%,0.00%,O=P(CCCC1=CC=C(O)C(C2=CC(CCCP3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=CC=C2O)=C1)(C6=C7C=CC=C6)OC8=C7C=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,180.0,3.0,24.0,24.0,0.0,3.0,NR,0,4.0,50.0,1629.0,1629.0,0.0,132.0,132.0,0.0,167.0,167.0,0.0,,,,72.4,72.4,0.0,,,,,,,https://doi.org/10.1016/j.eurpolymj.2022.111488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
DOPO_EP_0433,DOPO-M,,DDM,DOPO-based (Co-curing),2,0,P-only,100.00%,0.00%,O=P(CCCC1=CC=C(O)C(C2=CC(CCCP3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=CC=C2O)=C1)(C6=C7C=CC=C6)OC8=C7C=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,2.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,180.0,3.0,30.2,24.0,6.199999999999999,3.0,V-0,3,4.0,50.0,,,,,,,171.0,167.0,4.0,,,,88.7,72.4,16.299999999999997,,,,83.5,349.4,P_C,https://doi.org/10.1016/j.eurpolymj.2022.111488,O=P1(CCCc2ccc(O)c(-c3cc(CCCP4(=O)Oc5ccccc5-c5ccccc54)ccc3O)c2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,346.8830258321971,0.8055041453243897,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,346.8830258321971,0.8055041453243897,SoftVote_local,raw,1200.0,346.8830258321971,0.8055041453243897,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,346.8830258321971,0.8055041453243897,349.4,1,measured_or_original,0
DOPO_EP_0434,DOPO-M,,DDM,DOPO-based (Co-curing),2,0,P-only,100.00%,0.00%,O=P(CCCC1=CC=C(O)C(C2=CC(CCCP3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=CC=C2O)=C1)(C6=C7C=CC=C6)OC8=C7C=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,5.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,180.0,3.0,33.5,24.0,9.5,3.0,V-0,3,4.0,50.0,1133.0,1629.0,-496.0,96.0,132.0,-36.0,159.0,167.0,-8.0,,,,93.1,72.4,20.69999999999999,,,,83.5,349.4,P_C,https://doi.org/10.1016/j.eurpolymj.2022.111488,O=P1(CCCc2ccc(O)c(-c3cc(CCCP4(=O)Oc5ccccc5-c5ccccc54)ccc3O)c2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,346.8830258321971,0.8055041453243917,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,346.8830258321971,0.8055041453243917,SoftVote_local,raw,1200.0,346.8830258321971,0.8055041453243917,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,346.8830258321971,0.8055041453243917,349.4,1,measured_or_original,0
DOPO_EP_0435,DOPO-M,,DDM,DOPO-based (Co-curing),2,0,P-only,100.00%,0.00%,O=P(CCCC1=CC=C(O)C(C2=CC(CCCP3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=CC=C2O)=C1)(C6=C7C=CC=C6)OC8=C7C=CC=C8,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,11.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,180.0,3.0,35.1,24.0,11.100000000000001,3.0,V-0,3,4.0,50.0,,,,,,,152.0,167.0,-15.0,,,,90.0,72.4,17.599999999999994,,,,83.5,349.4,P_C,https://doi.org/10.1016/j.eurpolymj.2022.111488,O=P1(CCCc2ccc(O)c(-c3cc(CCCP4(=O)Oc5ccccc5-c5ccccc54)ccc3O)c2)Oc2ccccc2-c2ccccc21,P-C,pc_pn,SoftVote_local,raw,1200.0,346.8830258321971,0.8055041453243917,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,346.8830258321971,0.8055041453243917,SoftVote_local,raw,1200.0,346.8830258321971,0.8055041453243917,pc_pn,SoftVote_local,raw,1200.0,Main application domain: DOPO P-C/P-N prediction; use as trend-level BDE feature.,Only one suitable model prediction is available.,,346.8830258321971,0.8055041453243917,349.4,1,measured_or_original,0
DOPO_EP_0436,DOPO,PPDA,DDM,DOPO-based (Additive + Secondary Crosslinking),3,0,Neat EP,50.00%,50.00%,O=P1C2=C(C3=C(O1)C=CC=C3)C=CC=C2,O=P([O-])([O-])C1=CC=CC=C1.[NH3+]C(C=C2)=CC=C2OC3=CC=C([NH3+])C=C3.O=P([O-])([O-])C4=CC=CC=C4,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0.0,0.0,0.0,0.0,0.0,0.0,0.2065,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,120.0,4.0,25.5,25.5,0.0,3.0,NR,0,3.0,35.0,1358.2,1358.2,0.0,111.4,111.4,0.0,,,,,,,52.14,52.14,0.0,95.65,95.65,0.0,,,,https://doi.org/10.1016/j.polymdegradstab.2023.110471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,missing,1
