feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
P_content_x_EP_matrix_Tg,formulation_interaction,0.1103284149445034,0.13791051868062926,0.03173636051302201,0.03967045064127751,0.8,0.0,0.75,0.75,118.4,4,5
P_x_curing_HBD,molecular_descriptor,0.08920897459104149,0.11151121823880186,0.02019479251560457,0.025243490644505713,0.8,0.0,1.0,1.0,131.6,4,5
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.08205357615639351,0.1025669701954919,-0.0009254826108959583,-0.001156853263619948,0.8,0.0,0.5,0.5,162.2,4,5
main_morgan_r3_389,molecular_fingerprint,0.0782519397780049,0.09781492472250614,-0.015596673678774906,-0.019495842098468632,0.8,0.0,0.5,0.5,138.4,4,5
curing_NOCount,molecular_descriptor,0.06981478358768205,0.08726847948460256,0.021515989968099385,0.026894987460124233,0.8,0.0,1.0,1.0,155.6,4,5
main_morgan_r3_67,molecular_fingerprint,0.04927566555304091,0.06159458194130114,0.011627033158554703,0.014533791448193379,0.8,0.0,0.75,0.75,173.6,4,5
curing_BalabanJ,molecular_descriptor,0.04054238907982277,0.050677986349778464,0.02342386553140521,0.029279831914256513,0.8,0.0,1.0,1.0,163.2,4,5
curing_AromaticRings,molecular_descriptor,0.03861207690546978,0.04826509613183722,0.015005956731753912,0.01875744591469239,0.8,0.0,1.0,1.0,197.0,4,5
main_morgan_r3_55,molecular_fingerprint,0.03746628044236665,0.04683285055295831,-0.01458192484708518,-0.018227406058856473,0.8,0.0,0.75,0.25,146.4,4,5
main_morgan_r3_360,molecular_fingerprint,0.03500141596121832,0.0437517699515229,-0.01915120185711918,-0.023939002321398974,0.8,0.0,0.5,0.5,196.4,4,5
P_x_CuringAgent_Has_S,molecular_descriptor,0.03394571124300301,0.042432139053753766,0.022092629294935186,0.027615786618668984,0.8,0.0,0.75,0.75,159.8,4,5
S/P ratio,elemental_composition,0.0331715236055876,0.041464404506984506,-0.018682125788266106,-0.023352657235332634,0.8,0.0,0.75,0.25,167.6,4,5
Synergy_type_P-N-S,other,0.028335047418275618,0.03541880927284452,0.020546164464229487,0.02568270558028686,0.8,0.0,1.0,1.0,188.4,4,5
main_AromaticRings,molecular_descriptor,0.025934554495862454,0.03241819311982807,0.0034501312638277786,0.004312664079784723,0.8,0.0,0.6666666666666666,0.6666666666666666,167.0,4,5
main_morgan_r3_425,molecular_fingerprint,0.025055531625418175,0.03131941453177272,0.0011388299506420656,0.001423537438302582,0.8,0.0,1.0,1.0,197.6,4,5
main_morgan_r3_363,molecular_fingerprint,0.024800124386548605,0.031000155483185757,0.015303702872400649,0.01912962859050081,0.8,0.0,0.75,0.75,158.6,4,5
main_morgan_r3_330,molecular_fingerprint,0.02086702203950241,0.026083777549378014,-0.0037806411997578977,-0.004725801499697372,0.8,0.0,0.75,0.25,159.8,4,5
main_morgan_r3_226,molecular_fingerprint,0.020239990368019788,0.025299987960024733,0.019729032090847826,0.024661290113559782,0.8,0.0,0.75,0.75,170.4,4,5
Synergy_type_P-Si,other,0.020172433896606824,0.02521554237075853,0.009140764691802257,0.011425955864752821,0.8,0.0,0.75,0.75,183.2,4,5
main_morgan_r3_399,molecular_fingerprint,0.018802349894407808,0.02350293736800976,-0.00016544439877854005,-0.00020680549847317507,0.8,0.0,0.75,0.25,172.8,4,5
Si_content wt%,elemental_composition,0.018790362318083578,0.023487952897604473,-0.0020191757862991896,-0.0025239697328739872,0.8,0.0,0.5,0.5,159.4,4,5
main_morgan_r3_374,molecular_fingerprint,0.018352108014368616,0.02294013501796077,0.004746473251331566,0.005933091564164458,0.8,0.0,0.75,0.75,167.4,4,5
main_morgan_r3_243,molecular_fingerprint,0.016669797538771052,0.020837246923463816,0.0008720907081453202,0.0010901133851816502,0.8,0.0,0.5,0.5,219.8,4,5
S_content_wt%_sqrt,elemental_composition,0.0163514864014039,0.02043935800175488,0.004580803979891008,0.00572600497486376,0.8,0.0,0.6666666666666666,0.6666666666666666,173.2,4,5
main_morgan_r3_246,molecular_fingerprint,0.015242485980701593,0.01905310747587699,-0.008977547894430312,-0.01122193486803789,0.8,0.0,1.0,0.0,201.0,4,5
curing_morgan_r3_477,molecular_fingerprint,0.015171558104744357,0.018964447630930446,0.011954860947883898,0.014943576184854871,0.8,0.0,0.6666666666666666,0.6666666666666666,204.6,4,5
main_morgan_r3_14,molecular_fingerprint,0.014555297253144629,0.018194121566430785,0.0006285660830412639,0.0007857076038015798,0.8,0.0,0.75,0.25,177.6,4,5
main_morgan_r3_21,molecular_fingerprint,0.013607368123395311,0.01700921015424414,-0.0016445772610033458,-0.0020557215762541823,0.8,0.0,0.5,0.5,208.8,4,5
main_morgan_r3_51,molecular_fingerprint,0.01332792388230424,0.0166599048528803,-4.4293743696201306e-05,-5.536717962025163e-05,0.8,0.0,0.6666666666666666,0.3333333333333333,208.2,4,5
main_morgan_r3_423,molecular_fingerprint,0.013309415330393542,0.016636769162991928,-0.00023129705709935486,-0.00028912132137419357,0.8,0.0,0.6666666666666666,0.3333333333333333,195.8,4,5
main_AromaticCarbocycles,other,0.01302637545495856,0.0162829693186982,-0.0010595006204743257,-0.0013243757755929072,0.8,0.0,1.0,0.0,185.8,4,5
main_morgan_r3_251,molecular_fingerprint,0.010130604982169408,0.01266325622771176,-0.004086380807118312,-0.00510797600889789,0.8,0.0,1.0,0.0,191.2,4,5
main_morgan_r3_201,molecular_fingerprint,0.009957705289831484,0.012447131612289355,-0.0033044576351261372,-0.004130572043907672,0.8,0.0,0.6666666666666666,0.3333333333333333,184.8,4,5
main_morgan_r3_338,molecular_fingerprint,0.009878291490064132,0.012347864362580166,-0.004302417215273533,-0.005378021519091916,0.8,0.0,0.6666666666666666,0.3333333333333333,204.4,4,5
P_loading_real_sq,formulation_loading,0.00942811783155668,0.011785147289445849,0.0026923945076780882,0.00336549313459761,0.8,0.0,0.75,0.75,176.0,4,5
main_morgan_r3_322,molecular_fingerprint,0.009427798028218266,0.011784747535272831,-0.0009390518936022455,-0.0011738148670028068,0.8,0.0,0.6666666666666666,0.6666666666666666,198.0,4,5
curing_morgan_r3_66,molecular_fingerprint,0.00895435503518416,0.0111929437939802,0.008205448118417903,0.010256810148022379,0.8,0.0,0.5,0.5,227.4,4,5
main_morgan_r3_204,molecular_fingerprint,0.008514917391363133,0.010643646739203916,-0.004615782641383164,-0.005769728301728955,0.8,0.0,0.6666666666666666,0.3333333333333333,201.6,4,5
main_morgan_r3_69,molecular_fingerprint,0.008419226356833757,0.010524032946042197,-0.00817314787260774,-0.010216434840759675,0.8,0.0,1.0,0.0,199.2,4,5
main_morgan_r3_181,molecular_fingerprint,0.00839476954964361,0.010493461937054513,-0.005417330061669756,-0.006771662577087194,0.8,0.0,1.0,0.0,185.4,4,5
S/P_ratio_sq,elemental_composition,0.0077934159409660045,0.009741769926207506,-0.004047051257751367,-0.0050588140721892095,0.8,0.0,0.6666666666666666,0.6666666666666666,211.8,4,5
main_morgan_r3_308,molecular_fingerprint,0.0073541307949689565,0.009192663493711195,-0.0005051305784899916,-0.0006314132231124895,0.8,0.0,0.6666666666666666,0.3333333333333333,204.8,4,5
main_morgan_r3_1,molecular_fingerprint,0.007025142150606066,0.008781427688257583,0.00031031621814246155,0.0003878952726780769,0.8,0.0,0.6666666666666666,0.3333333333333333,195.4,4,5
main_morgan_r3_357,molecular_fingerprint,0.006778890953162099,0.008473613691452624,-0.0013925840724302728,-0.001740730090537841,0.8,0.0,1.0,0.0,213.4,4,5
Main_FR_fraction,formulation_loading,0.006616684831103256,0.00827085603887907,-0.0003386748060346919,-0.0004233435075433649,0.8,0.0,0.6666666666666666,0.6666666666666666,219.4,4,5
main_morgan_r3_27,molecular_fingerprint,0.005863301784089009,0.007329127230111261,-0.0023958650819172547,-0.0029948313523965684,0.8,0.0,0.5,0.5,206.4,4,5
