outer_fold,feature,feature_group,mean_abs_shap,mean_signed_shap,rank,selected,top20
1,co_ExactMolWt,molecular_descriptor,0.0,0.0,427,0,0
1,co_HBA,other,0.0,0.0,427,0,0
1,co_HeavyAtomCount,other,0.0,0.0,427,0,0
1,co_Kappa1,other,0.0,0.0,427,0,0
1,co_Kappa2,other,0.0,0.0,427,0,0
1,co_Kappa3,other,0.0,0.0,427,0,0
1,co_LabuteASA,other,0.0,0.0,427,0,0
1,co_LogP,molecular_descriptor,0.0,0.0,427,0,0
1,co_MolMR,other,0.0,0.0,427,0,0
1,co_MolWt,molecular_descriptor,0.0,0.0,427,0,0
1,co_NumHeteroAtoms,molecular_descriptor,0.0,0.0,427,0,0
1,co_NumValenceElectrons,other,0.0,0.0,427,0,0
1,co_RingCount,molecular_descriptor,0.0,0.0,427,0,0
1,co_RotBonds,other,0.0,0.0,427,0,0
1,co_TPSA,molecular_descriptor,0.0,0.0,427,0,0
1,curing_AliphaticRings,molecular_descriptor,0.0,0.0,192,1,0
1,curing_AromaticRings,molecular_descriptor,0.0,0.0,197,1,0
1,curing_BalabanJ,molecular_descriptor,0.0,0.0,427,0,0
1,curing_BertzCT,molecular_descriptor,0.0,0.0,201,1,0
1,curing_ExactMolWt,molecular_descriptor,1.080639588170258,-0.45780249786194555,5,1,1
1,curing_FractionCSP3,molecular_descriptor,0.0,0.0,195,1,0
1,curing_HBA,molecular_descriptor,0.0,0.0,265,1,0
1,curing_HBD,molecular_descriptor,0.26924314023099,-0.06069985474356347,22,1,0
1,curing_HeavyAtomCount,molecular_descriptor,0.0,0.0,196,1,0
1,curing_Kappa1,molecular_descriptor,0.0,0.0,189,1,0
1,curing_Kappa2,molecular_descriptor,0.0,0.0,427,0,0
1,curing_Kappa3,molecular_descriptor,0.09020891150459648,-0.09020891150459648,54,1,0
1,curing_LabuteASA,molecular_descriptor,0.26953475923173964,0.26953475923173964,21,1,0
1,curing_LogP,molecular_descriptor,0.0,0.0,427,0,0
