feature,feature_group,mean_abs_shap,mean_signed_shap,rank,outer_fold,selected_view,selected_model,selected_requested_k,selected_effective_k
main_LogP,molecular_descriptor,0.0968182890428127,0.043987402782904805,40,5,compact,SoftVote,140,140
main_morgan_r2_33,molecular_fingerprint,0.09465008639695913,-0.011581419398797962,41,5,compact,SoftVote,140,140
CuringAgent_Has_S,molecular_descriptor,0.09441692370922666,0.003932553267817848,42,5,compact,SoftVote,140,140
N_content_wt%_sqrt,elemental_composition,0.08520433328700891,0.023371231570421112,43,5,compact,SoftVote,140,140
main_NOCount,other,0.08399385026279037,-0.04072619048747259,44,5,compact,SoftVote,140,140
main_HBA,other,0.07832793762521276,-0.016159700994114658,45,5,compact,SoftVote,140,140
main_morgan_r2_0,molecular_fingerprint,0.07800939142709508,-0.008372725080805438,46,5,compact,SoftVote,140,140
curing_NHOHCount,molecular_descriptor,0.07696398645039235,-0.05214943871160759,47,5,compact,SoftVote,140,140
main_morgan_r2_110,molecular_fingerprint,0.07393531398599344,0.053120612920947476,48,5,compact,SoftVote,140,140
main_RingCount,molecular_descriptor,0.07285983038978157,0.002776964990882129,49,5,compact,SoftVote,140,140
