feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds,stability_level
P_x_CuringAgent_Has_N,molecular_descriptor,0.0120358207946915,0.0120358207946915,-0.0014413189230519,-0.0014413189230519,1.0,1.0,1.0,0.0,8.2,5,5,High
P_loading_x_Synergy,formulation_loading,0.0117135353648807,0.0117135353648807,-0.0008256591700151,-0.0008256591700151,1.0,1.0,0.8,0.2,13.2,5,5,High
P_B_loading_sum,formulation_loading,0.0114161186242486,0.0114161186242486,-0.0014114809048391,-0.0014114809048391,1.0,0.4,0.6,0.4,22.2,5,5,Low
P_x_curing_LogP,molecular_descriptor,0.0110059049794027,0.0110059049794027,-0.001669943194897,-0.001669943194897,1.0,1.0,1.0,0.0,12.8,5,5,High
P_x_curing_AromaticRings,molecular_descriptor,0.010965772587001,0.010965772587001,-0.0011006305567049,-0.0011006305567049,1.0,1.0,0.8,0.2,7.2,5,5,High
P_x_curing_HBD,molecular_descriptor,0.010924584039996,0.010924584039996,-0.0014142471016913,-0.0014142471016913,1.0,1.0,0.8,0.2,7.4,5,5,High
P_N_loading_sum,formulation_loading,0.0105209260388066,0.0105209260388066,-0.0022635401447302,-0.0022635401447302,1.0,0.2,0.8,0.2,24.0,5,5,Low
main_morgan_r3_128,molecular_fingerprint,0.0091860941569908,0.0091860941569908,-0.0006566603541135,-0.0006566603541135,1.0,0.6,1.0,0.0,47.6,5,5,Medium
P_x_curing_FractionCSP3,molecular_descriptor,0.0089499485003468,0.0089499485003468,-0.0005255604651243,-0.0005255604651243,1.0,0.2,1.0,0.0,28.4,5,5,Low
Loading_total_FR_sqrt,formulation_loading,0.0086900764266418,0.0086900764266418,-0.001639947858402,-0.001639947858402,1.0,0.8,1.0,0.0,25.8,5,5,High
Loading_x_Synergy,formulation_loading,0.0084576148109187,0.0084576148109187,-0.0010847438783758,-0.0010847438783758,1.0,1.0,0.8,0.2,9.8,5,5,High
P_content_sqrt,elemental_composition,0.0078727587822943,0.0078727587822943,-0.0013043203168651,-0.0013043203168651,1.0,0.8,1.0,0.0,28.0,5,5,High
main_morgan_r3_21,molecular_fingerprint,0.0074439368602603,0.0074439368602603,-0.0010756382460723,-0.0010756382460723,1.0,0.8,1.0,0.0,43.0,5,5,High
P_loading_real_sqrt,formulation_loading,0.0072221422226208,0.0072221422226208,-0.001136226055702,-0.001136226055702,1.0,0.8,1.0,0.0,40.8,5,5,High
P_x_curing_RingCount,molecular_descriptor,0.0070126267853235,0.0070126267853235,-0.0008189186862997,-0.0008189186862997,1.0,0.8,1.0,0.0,17.8,5,5,High
P_S_loading_sum,formulation_loading,0.0069833346185811,0.0069833346185811,-0.0011073256983209,-0.0011073256983209,1.0,0.4,1.0,0.0,23.4,5,5,Low
P_x_curing_HeavyAtomCount,molecular_descriptor,0.0066282180762846,0.0066282180762846,-0.0011371647021771,-0.0011371647021771,1.0,0.8,1.0,0.0,18.0,5,5,High
Loading_total_FR wt%,formulation_loading,0.0064016149998729,0.0064016149998729,-0.0006813119356839,-0.0006813119356839,1.0,0.6,0.8,0.2,20.0,5,5,Medium
P_x_curing_MolWt,molecular_descriptor,0.0062761134057938,0.0062761134057938,-0.0008893528944385,-0.0008893528944385,1.0,0.8,1.0,0.0,23.6,5,5,High
P_x_curing_RotBonds,molecular_descriptor,0.0059323709669923,0.0059323709669923,-0.0007389953203992,-0.0007389953203992,1.0,0.8,0.75,0.25,40.2,5,5,Medium
main_LogP,molecular_descriptor,0.0058327715311505,0.0058327715311505,-0.0001323507293352,-0.0001323507293352,1.0,0.2,0.6,0.4,78.4,5,5,Low
P_content wt%,elemental_composition,0.0058150082012339,0.0058150082012339,-0.0009325584044494,-0.0009325584044494,1.0,0.6,0.75,0.25,147.0,5,5,Medium
Has_P,elemental_composition,0.005528438944398,0.005528438944398,-0.0009844140123408,-0.0009844140123408,1.0,0.6,1.0,0.0,130.8,5,5,Medium
main_morgan_r3_218,molecular_fingerprint,0.0054745847863589,0.0054745847863589,-0.0007181657823728,-0.0007181657823728,1.0,0.2,0.8,0.2,57.4,5,5,Low
main_TPSA,molecular_descriptor,0.0052674505593594,0.0052674505593594,-0.0007075059337384,-0.0007075059337384,1.0,0.2,1.0,0.0,55.2,5,5,Low
Synergy_flag(single=0&synergy=1),other,0.0050419516622448,0.0050419516622448,-0.0006278986227982,-0.0006278986227982,1.0,0.4,0.75,0.25,93.0,5,5,Low
N_content wt%,elemental_composition,0.0049696038220839,0.0049696038220839,-0.0006577062019317,-0.0006577062019317,1.0,0.2,0.8,0.2,37.8,5,5,Low
N_loading_real_sqrt,formulation_loading,0.004927585538373,0.004927585538373,-0.0009760176430841,-0.0009760176430841,1.0,0.4,1.0,0.0,29.8,5,5,Low
Main_FR_fraction,formulation_loading,0.004914928433696,0.004914928433696,-0.0008399278956175,-0.0008399278956175,1.0,0.4,1.0,0.0,90.8,5,5,Low
Main_FR_present,other,0.0048504288572968,0.006063036071621,-0.0007302285251004,-0.0009127856563755,0.8,0.2,0.6666666666666666,0.3333333333333333,177.2,4,5,Low
P_loading_real,formulation_loading,0.0045313744865563,0.0045313744865563,-0.0005307735584052,-0.0005307735584052,1.0,0.0,0.6,0.6,32.6,5,5,Low
main_morgan_r3_363,molecular_fingerprint,0.0044345188271647,0.0044345188271647,-2.8845313360724392e-05,-2.8845313360724392e-05,1.0,0.2,0.6,0.4,64.6,5,5,Low
P_Si_loading_sum,formulation_loading,0.0044307438820636,0.0044307438820636,-0.0012280463203337,-0.0012280463203337,1.0,0.0,1.0,0.0,31.8,5,5,Low
Loading_total_FR_sq,formulation_loading,0.004343900373316,0.004343900373316,-0.0007697010234098,-0.0007697010234098,1.0,0.2,1.0,0.0,33.2,5,5,Low
P_x_curing_TPSA,molecular_descriptor,0.0043318355019569,0.0043318355019569,-0.0006760159719982,-0.0006760159719982,1.0,0.2,0.8,0.2,39.2,5,5,Low
P_Si_loading_ratio,formulation_loading,0.0041463360053359,0.0041463360053359,-0.0007829632325557,-0.0007829632325557,1.0,0.0,0.8,0.2,35.8,5,5,Low
P_content_log,elemental_composition,0.0040099465323607,0.0040099465323607,-0.0001934344874583,-0.0001934344874583,1.0,0.0,0.6,0.6,41.6,5,5,Low
P_x_curing_HBA,molecular_descriptor,0.0038824354847684,0.0038824354847684,-0.0003779574207741,-0.0003779574207741,1.0,0.0,0.8,0.2,36.2,5,5,Low
main_morgan_r3_183,molecular_fingerprint,0.0038819779332562,0.0038819779332562,-5.787229222192465e-06,-5.787229222192465e-06,1.0,0.0,0.6,0.6,34.8,5,5,Low
P_B_loading_ratio,formulation_loading,0.0038585722425418,0.0038585722425418,-0.0007228032698601,-0.0007228032698601,1.0,0.0,0.8,0.2,47.6,5,5,Low
P_S_loading_ratio,formulation_loading,0.0035246384066939,0.0035246384066939,-0.000585153350039,-0.000585153350039,1.0,0.0,0.6,0.4,42.0,5,5,Low
main_BertzCT,other,0.0034607469528059,0.0034607469528059,-0.0005668460271388,-0.0005668460271388,1.0,0.2,0.8,0.2,77.6,5,5,Low
P_content_sq,elemental_composition,0.003393253552195,0.003393253552195,-0.0005320010344182,-0.0005320010344182,1.0,0.0,0.8,0.2,46.6,5,5,Low
N_content_wt%_sqrt,elemental_composition,0.0033668007269938,0.0033668007269938,-0.0006297036908988,-0.0006297036908988,1.0,0.0,0.6,0.4,43.0,5,5,Low
P_N_loading_product,formulation_loading,0.0032340854291829,0.0032340854291829,-0.000530376035358,-0.000530376035358,1.0,0.0,0.8,0.2,45.6,5,5,Low
curing_morgan_r3_39,molecular_fingerprint,0.0030172637931508,0.0030172637931508,-0.0002045236751288,-0.0002045236751288,1.0,0.0,0.5,0.5,112.8,5,5,Low
main_morgan_r3_341,molecular_fingerprint,0.0030169933679139,0.0030169933679139,-0.0002682770168612,-0.0002682770168612,1.0,0.0,0.6,0.4,54.2,5,5,Low
main_morgan_r3_133,molecular_fingerprint,0.0029642521336529,0.0029642521336529,-0.000487161702052,-0.000487161702052,1.0,0.2,1.0,0.0,91.6,5,5,Low
N_loading_real,formulation_loading,0.002933627431179,0.002933627431179,-0.0005582607241911,-0.0005582607241911,1.0,0.0,0.8,0.2,47.4,5,5,Low
N_content_wt%_sq,elemental_composition,0.0027962048583247,0.0027962048583247,-0.0003303463224979,-0.0003303463224979,1.0,0.0,0.8,0.2,62.0,5,5,Low
Preparation_Method_DOPO-based (Additive + Secondary Crosslinking),curing_and_preparation,0.0026212544473652,0.0026212544473652,-0.0012114904115364,-0.0012114904115364,1.0,0.2,1.0,0.0,130.8,5,5,Low
main_BalabanJ,other,0.0026131936654138,0.0026131936654138,-0.0002614102635141,-0.0002614102635141,1.0,0.0,0.6,0.4,53.6,5,5,Low
main_morgan_r3_1,molecular_fingerprint,0.0025954658784642,0.0025954658784642,-0.000312683764296,-0.000312683764296,1.0,0.2,0.75,0.25,73.8,5,5,Low
main_morgan_r3_80,molecular_fingerprint,0.0024817147813228,0.0024817147813228,8.346037292823651e-05,8.346037292823651e-05,1.0,0.0,0.5,0.5,95.0,5,5,Low
main_morgan_r3_219,molecular_fingerprint,0.0024802537677801,0.0024802537677801,-0.0001390238422103,-0.0001390238422103,1.0,0.0,0.8,0.2,52.0,5,5,Low
main_AromaticRings,molecular_descriptor,0.0024771522526503,0.0024771522526503,-0.00053140743335,-0.00053140743335,1.0,0.0,1.0,0.0,63.2,5,5,Low
main_RotBonds,other,0.0024311908435035,0.0024311908435035,-0.0001737549532003,-0.0001737549532003,1.0,0.2,0.8,0.2,82.6,5,5,Low
P_loading_real_sq,formulation_loading,0.0024158754553944,0.0024158754553944,-0.0002468460348508,-0.0002468460348508,1.0,0.0,0.5,0.5,71.8,5,5,Low
curing_morgan_r3_80,molecular_fingerprint,0.0023963195747369,0.0023963195747369,-0.0002075468628319,-0.0002075468628319,1.0,0.0,0.75,0.25,175.4,5,5,Low
main_morgan_r3_326,molecular_fingerprint,0.002340539949689,0.002340539949689,-0.0006043127225354,-0.0006043127225354,1.0,0.0,1.0,0.0,126.2,5,5,Low
main_NumHeteroAtoms,molecular_descriptor,0.0022133222208881,0.0022133222208881,-0.0001849208373078,-0.0001849208373078,1.0,0.0,0.8,0.2,60.6,5,5,Low
curing_morgan_r3_204,molecular_fingerprint,0.0021704868962327,0.0027131086202909,-0.0002536395330251,-0.0003170494162814,0.8,0.0,0.6666666666666666,0.3333333333333333,298.0,4,5,Low
main_HBA,other,0.0021481547454263,0.0021481547454263,-7.326714306759725e-05,-7.326714306759725e-05,1.0,0.0,0.8,0.2,88.0,5,5,Low
main_morgan_r3_79,molecular_fingerprint,0.002139772167781,0.002139772167781,0.0001754893379871,0.0001754893379871,1.0,0.0,0.8,0.8,123.2,5,5,Low
main_Kappa2,other,0.0021132263738918,0.0021132263738918,1.926847191542441e-06,1.926847191542441e-06,1.0,0.0,0.6,0.4,75.4,5,5,Low
curing_morgan_r3_138,molecular_fingerprint,0.0020269031445442,0.0020269031445442,-0.0001206236341761,-0.0001206236341761,1.0,0.0,0.75,0.25,182.8,5,5,Low
Has_N,elemental_composition,0.0020184311293593,0.0020184311293593,-0.0001456305582927,-0.0001456305582927,1.0,0.0,0.5,0.5,175.6,5,5,Low
main_morgan_r3_314,molecular_fingerprint,0.0019711265252973,0.0019711265252973,-0.000515963320092,-0.000515963320092,1.0,0.0,0.75,0.25,143.4,5,5,Low
main_MolMR,other,0.0019458679034333,0.0019458679034333,-0.0002640260151145,-0.0002640260151145,1.0,0.0,1.0,0.0,65.6,5,5,Low
curing_morgan_r3_89,molecular_fingerprint,0.0018836200098324,0.0023545250122905,-0.0002177646522111,-0.0002722058152639,0.8,0.0,0.5,0.5,190.4,4,5,Low
main_AliphaticRings,molecular_descriptor,0.0018478830555751,0.0018478830555751,-0.0002107501539416,-0.0002107501539416,1.0,0.0,0.8,0.2,78.6,5,5,Low
main_Kappa3,other,0.0018353517480915,0.0018353517480915,-9.511523107519504e-05,-9.511523107519504e-05,1.0,0.0,0.6,0.4,85.8,5,5,Low
main_morgan_r3_469,molecular_fingerprint,0.0018007300736689,0.0018007300736689,-0.0007118276217982,-0.0007118276217982,1.0,0.0,0.6,0.4,149.4,5,5,Low
main_morgan_r3_290,molecular_fingerprint,0.0017572331326651,0.0017572331326651,-0.0002404671871759,-0.0002404671871759,1.0,0.0,0.6,0.6,95.8,5,5,Low
main_NOCount,other,0.0017218049903162,0.0017218049903162,-9.816571703495504e-05,-9.816571703495504e-05,1.0,0.0,0.6,0.4,76.4,5,5,Low
main_FractionCSP3,molecular_descriptor,0.001710687143198,0.001710687143198,-0.0003125327312467,-0.0003125327312467,1.0,0.0,0.6,0.4,128.4,5,5,Low
main_morgan_r3_121,molecular_fingerprint,0.0017059133511704,0.0017059133511704,-0.0003544000082265,-0.0003544000082265,1.0,0.0,0.75,0.25,107.0,5,5,Low
main_morgan_r3_5,molecular_fingerprint,0.0016666000073465,0.0016666000073465,0.0004815433403642,0.0004815433403642,1.0,0.0,0.6,0.4,97.2,5,5,Low
main_morgan_r3_82,molecular_fingerprint,0.0016411198936862,0.0016411198936862,-0.0001752009114332,-0.0001752009114332,1.0,0.2,0.6,0.4,184.2,5,5,Low
curing_HBA,molecular_descriptor,0.0016404286830614,0.0016404286830614,-0.000190737605416,-0.000190737605416,1.0,0.0,1.0,0.0,185.6,5,5,Low
N_loading_real_sq,formulation_loading,0.0016318475667611,0.0016318475667611,-0.0003100783893099,-0.0003100783893099,1.0,0.0,0.8,0.2,79.8,5,5,Low
curing_NOCount,molecular_descriptor,0.0015978312234708,0.0015978312234708,-0.0001146986196615,-0.0001146986196615,1.0,0.0,0.75,0.25,164.2,5,5,Low
main_morgan_r3_414,molecular_fingerprint,0.0015741444563923,0.0015741444563923,-0.0003056013239252,-0.0003056013239252,1.0,0.0,0.5,0.5,163.0,5,5,Low
main_morgan_r3_322,molecular_fingerprint,0.0014969844123616,0.0014969844123616,2.282434050487007e-05,2.282434050487007e-05,1.0,0.0,0.8,0.2,81.2,5,5,Low
main_morgan_r3_182,molecular_fingerprint,0.0014910714690646,0.0014910714690646,-0.0001324111048557,-0.0001324111048557,1.0,0.0,0.5,0.5,138.8,5,5,Low
main_RingCount,molecular_descriptor,0.0014342592305917,0.0014342592305917,-0.0001045042847361,-0.0001045042847361,1.0,0.0,0.5,0.5,99.4,5,5,Low
main_AromaticCarbocycles,other,0.0014294786727336,0.0014294786727336,-0.0001925088337658,-0.0001925088337658,1.0,0.0,0.8,0.2,92.6,5,5,Low
Synergy_type_P-N,other,0.0014294267278104,0.0014294267278104,-5.81763971534378e-05,-5.81763971534378e-05,1.0,0.0,0.5,0.5,106.4,5,5,Low
main_Kappa1,other,0.0013850960898135,0.0013850960898135,-7.925805614748336e-05,-7.925805614748336e-05,1.0,0.0,0.6,0.4,101.2,5,5,Low
main_MolWt,molecular_descriptor,0.0013788414067308,0.0013788414067308,-0.0002023252106711,-0.0002023252106711,1.0,0.0,1.0,0.0,96.0,5,5,Low
curing_NumHeteroAtoms,molecular_descriptor,0.0013514024656775,0.0013514024656775,-0.0001623789387522,-0.0001623789387522,1.0,0.0,0.75,0.25,208.8,5,5,Low
main_morgan_r3_135,molecular_fingerprint,0.0013484892247281,0.0013484892247281,-0.0002105378059788,-0.0002105378059788,1.0,0.0,1.0,0.0,137.6,5,5,Low
main_NumValenceElectrons,other,0.0013433215555941,0.0013433215555941,-0.0002311022667711,-0.0002311022667711,1.0,0.0,0.75,0.25,101.4,5,5,Low
main_LabuteASA,other,0.0013246107532192,0.0013246107532192,-0.0001697550592651,-0.0001697550592651,1.0,0.0,0.75,0.25,97.0,5,5,Low
S_loading_real_sqrt,formulation_loading,0.0012708474375833,0.0012708474375833,-0.0004375193533444,-0.0004375193533444,1.0,0.0,0.8,0.2,91.4,5,5,Low
main_morgan_r3_40,molecular_fingerprint,0.0012621332613912,0.0012621332613912,0.0003524408628314,0.0003524408628314,1.0,0.0,0.8,0.8,306.2,5,5,Low
N/P_ratio_sqrt,elemental_composition,0.001261539619423,0.001261539619423,-0.0001848272996922,-0.0001848272996922,1.0,0.0,0.75,0.25,117.8,5,5,Low
curing_Kappa1,molecular_descriptor,0.0012493549360187,0.0012493549360187,-0.0001426793190891,-0.0001426793190891,1.0,0.0,1.0,0.0,212.2,5,5,Low
main_morgan_r3_320,molecular_fingerprint,0.0012432746242864,0.0012432746242864,-0.0001516744629823,-0.0001516744629823,1.0,0.0,1.0,0.0,218.6,5,5,Low
main_morgan_r3_432,molecular_fingerprint,0.0012292628465585,0.0012292628465585,-0.0001455851766837,-0.0001455851766837,1.0,0.0,0.6,0.4,116.2,5,5,Low
curing_LabuteASA,molecular_descriptor,0.0012224069970562,0.0012224069970562,3.5424968992637e-05,3.5424968992637e-05,1.0,0.0,0.75,0.25,229.4,5,5,Low
main_ExactMolWt,molecular_descriptor,0.0011734483069604,0.0011734483069604,-0.0001652600513994,-0.0001652600513994,1.0,0.0,0.75,0.25,114.0,5,5,Low
main_morgan_r3_460,molecular_fingerprint,0.001139947421462,0.001139947421462,-8.230129664024222e-07,-8.230129664024222e-07,1.0,0.0,0.75,0.75,193.6,5,5,Low
main_morgan_r3_399,molecular_fingerprint,0.0011348915554721,0.0011348915554721,-0.0005859597217027,-0.0005859597217027,1.0,0.0,0.8,0.2,122.0,5,5,Low
main_morgan_r3_204,molecular_fingerprint,0.0011010202280489,0.0011010202280489,-0.0001030908456495,-0.0001030908456495,1.0,0.0,0.75,0.25,149.0,5,5,Low
curing_LogP,molecular_descriptor,0.0010903693860552,0.0010903693860552,-9.36836689465141e-05,-9.36836689465141e-05,1.0,0.0,0.5,0.5,216.8,5,5,Low
main_HeavyAtomCount,other,0.0010789522623764,0.0010789522623764,-5.856060800855151e-05,-5.856060800855151e-05,1.0,0.0,0.5,0.5,122.8,5,5,Low
main_morgan_r3_178,molecular_fingerprint,0.001078315023248,0.001078315023248,-0.0002647911233348,-0.0002647911233348,1.0,0.0,0.75,0.25,142.0,5,5,Low
main_morgan_r3_387,molecular_fingerprint,0.0010695703014114,0.0010695703014114,3.4884192580545586e-05,3.4884192580545586e-05,1.0,0.0,0.75,0.75,177.4,5,5,Low
main_morgan_r3_63,molecular_fingerprint,0.0010682601650621,0.0010682601650621,-0.0002175112947001,-0.0002175112947001,1.0,0.0,0.6,0.4,150.8,5,5,Low
main_morgan_r3_425,molecular_fingerprint,0.0010641969552464,0.0010641969552464,8.947305573502715e-05,8.947305573502715e-05,1.0,0.0,0.5,0.5,211.6,5,5,Low
curing_HeavyAtomCount,molecular_descriptor,0.0010211975646604,0.0010211975646604,8.87117701802159e-05,8.87117701802159e-05,1.0,0.0,0.5,0.5,211.8,5,5,Low
curing_NumValenceElectrons,molecular_descriptor,0.0010042378297084,0.0010042378297084,7.887162613495328e-05,7.887162613495328e-05,1.0,0.0,0.75,0.75,179.8,5,5,Low
CuringAgent_Has_S,molecular_descriptor,0.0009918051590356,0.0009918051590356,-0.0001259744756946,-0.0001259744756946,1.0,0.0,1.0,0.0,247.8,5,5,Low
main_morgan_r3_94,molecular_fingerprint,0.0009824210451936,0.0009824210451936,-8.959745955603236e-05,-8.959745955603236e-05,1.0,0.0,0.6,0.4,140.2,5,5,Low
main_morgan_r3_295,molecular_fingerprint,0.0009659414278147,0.0009659414278147,-1.7502682581879968e-05,-1.7502682581879968e-05,1.0,0.0,0.5,0.5,166.6,5,5,Low
curing_morgan_r3_214,molecular_fingerprint,0.0009617215106632,0.0009617215106632,0.0002866665300499,0.0002866665300499,1.0,0.0,0.5,0.5,247.2,5,5,Low
B_loading_real_sqrt,formulation_loading,0.0009596135702103,0.0009596135702103,-0.0001945667546976,-0.0001945667546976,1.0,0.0,0.75,0.25,112.0,5,5,Low
UL94_Thickness_mm,test_condition,0.0009517589137002,0.0009517589137002,5.2843123961368455e-05,5.2843123961368455e-05,1.0,0.0,0.75,0.75,127.6,5,5,Low
S_content wt%,elemental_composition,0.000925979895148,0.000925979895148,-0.0003208845402181,-0.0003208845402181,1.0,0.0,0.8,0.2,127.6,5,5,Low
curing_FractionCSP3,molecular_descriptor,0.0009029043782736,0.0009029043782736,6.065402337045751e-05,6.065402337045751e-05,1.0,0.0,0.5,0.5,191.0,5,5,Low
S_content_wt%_sqrt,elemental_composition,0.0008980830998904,0.0008980830998904,-0.0005083484550565,-0.0005083484550565,1.0,0.0,1.0,0.0,132.2,5,5,Low
curing_BalabanJ,molecular_descriptor,0.0008904185128976,0.0008904185128976,-3.246492279897794e-05,-3.246492279897794e-05,1.0,0.0,0.75,0.25,244.0,5,5,Low
curing_AromaticRings,molecular_descriptor,0.0008849538220184,0.0008849538220184,0.0002370140454575,0.0002370140454575,1.0,0.0,0.5,0.5,265.2,5,5,Low
B_content_wt%_sqrt,elemental_composition,0.0008836277396893,0.0008836277396893,-0.0001899535863294,-0.0001899535863294,1.0,0.0,0.8,0.2,127.8,5,5,Low
main_morgan_r3_378,molecular_fingerprint,0.0008746324446554,0.0008746324446554,-0.0001191533441845,-0.0001191533441845,1.0,0.0,0.5,0.5,194.4,5,5,Low
curing_MolWt,molecular_descriptor,0.0008697814833196,0.0008697814833196,1.1337536412791182e-06,1.1337536412791182e-06,1.0,0.0,0.5,0.5,212.8,5,5,Low
main_AromaticHeterocycles,other,0.0008597659621996,0.0008597659621996,-9.841311264939256e-05,-9.841311264939256e-05,1.0,0.0,0.75,0.25,137.2,5,5,Low
main_morgan_r3_201,molecular_fingerprint,0.0008282514535792,0.0008282514535792,-4.926382917783271e-05,-4.926382917783271e-05,1.0,0.0,0.6,0.6,198.8,5,5,Low
B/P_ratio_sqrt,elemental_composition,0.0008227971237482,0.0008227971237482,-0.0001834366709878,-0.0001834366709878,1.0,0.0,1.0,0.0,133.8,5,5,Low
main_morgan_r3_167,molecular_fingerprint,0.0008159410831063,0.0008159410831063,6.401763863670941e-05,6.401763863670941e-05,1.0,0.0,0.6,0.6,197.4,5,5,Low
S_content_wt%_sq,elemental_composition,0.0008154364658159,0.0008154364658159,-0.0004185842306423,-0.0004185842306423,1.0,0.0,0.8,0.2,145.4,5,5,Low
main_morgan_r3_202,molecular_fingerprint,0.0008107009222015,0.0008107009222015,0.0003163571819925,0.0003163571819925,1.0,0.0,0.75,0.75,189.8,5,5,Low
main_morgan_r3_227,molecular_fingerprint,0.0008043482377375,0.0008043482377375,2.839305147475652e-05,2.839305147475652e-05,1.0,0.0,0.8,0.8,192.0,5,5,Low
main_morgan_r3_55,molecular_fingerprint,0.0007999611534174,0.0007999611534174,5.933684466570576e-06,5.933684466570576e-06,1.0,0.0,0.75,0.75,158.2,5,5,Low
main_morgan_r3_116,molecular_fingerprint,0.0007989277513478,0.0007989277513478,-0.0001511915803306,-0.0001511915803306,1.0,0.0,0.6,0.4,204.0,5,5,Low
main_morgan_r3_163,molecular_fingerprint,0.0007926187730084,0.0007926187730084,-0.0002295795252478,-0.0002295795252478,1.0,0.0,1.0,0.0,163.6,5,5,Low
main_morgan_r3_176,molecular_fingerprint,0.0007883058361612,0.0007883058361612,-0.000292832592458,-0.000292832592458,1.0,0.0,0.75,0.25,184.0,5,5,Low
P_N_loading_ratio,formulation_loading,0.000784040897408,0.000784040897408,-0.0001674809847713,-0.0001674809847713,1.0,0.0,0.6,0.6,172.2,5,5,Low
main_morgan_r3_495,molecular_fingerprint,0.0007832461847193,0.0007832461847193,-3.755028145443458e-05,-3.755028145443458e-05,1.0,0.0,0.5,0.5,228.0,5,5,Low
curing_NHOHCount,molecular_descriptor,0.000779993869991,0.000779993869991,-4.341018403093878e-05,-4.341018403093878e-05,1.0,0.0,0.75,0.25,223.2,5,5,Low
main_morgan_r3_499,molecular_fingerprint,0.0007798033534707,0.0007798033534707,-7.436979710593462e-05,-7.436979710593462e-05,1.0,0.0,0.5,0.5,225.4,5,5,Low
main_morgan_r3_90,molecular_fingerprint,0.000770866131446,0.000770866131446,7.07991216918121e-06,7.07991216918121e-06,1.0,0.0,0.5,0.5,174.2,5,5,Low
S_loading_real,formulation_loading,0.0007643553543773,0.0007643553543773,-0.000266432050704,-0.000266432050704,1.0,0.0,0.8,0.2,134.2,5,5,Low
curing_BertzCT,molecular_descriptor,0.0007588356536405,0.0007588356536405,-3.207581607463795e-05,-3.207581607463795e-05,1.0,0.0,0.75,0.25,244.8,5,5,Low
main_morgan_r3_367,molecular_fingerprint,0.0007524129345521,0.0007524129345521,-5.8155084995477766e-05,-5.8155084995477766e-05,1.0,0.0,0.5,0.5,200.4,5,5,Low
main_morgan_r3_244,molecular_fingerprint,0.0007466503311186,0.0007466503311186,-7.47478988313877e-05,-7.47478988313877e-05,1.0,0.0,0.75,0.25,190.0,5,5,Low
main_morgan_r3_310,molecular_fingerprint,0.0007447870231346,0.0007447870231346,-0.0001595606418469,-0.0001595606418469,1.0,0.0,0.8,0.2,156.8,5,5,Low
main_morgan_r3_317,molecular_fingerprint,0.0007438379050083,0.0007438379050083,8.047821712849827e-05,8.047821712849827e-05,1.0,0.0,0.75,0.75,214.6,5,5,Low
curing_ExactMolWt,molecular_descriptor,0.0007315681932221,0.0007315681932221,-2.1953978761968146e-05,-2.1953978761968146e-05,1.0,0.0,0.5,0.5,224.4,5,5,Low
curing_TPSA,molecular_descriptor,0.0007300789119199,0.0007300789119199,-0.0001078473291809,-0.0001078473291809,1.0,0.0,0.75,0.25,243.4,5,5,Low
main_morgan_r3_26,molecular_fingerprint,0.0007248889728184,0.0007248889728184,0.0002143103522272,0.0002143103522272,1.0,0.0,0.6,0.4,138.4,5,5,Low
main_morgan_r3_346,molecular_fingerprint,0.0007131184168518,0.0007131184168518,-0.0002148628941592,-0.0002148628941592,1.0,0.0,0.75,0.25,222.4,5,5,Low
main_morgan_r3_331,molecular_fingerprint,0.0007073752878815,0.0007073752878815,-0.000321939054151,-0.000321939054151,1.0,0.0,0.75,0.25,203.4,5,5,Low
curing_MolMR,molecular_descriptor,0.0006981891453885,0.0006981891453885,1.553329520064987e-05,1.553329520064987e-05,1.0,0.0,0.75,0.25,270.8,5,5,Low
main_morgan_r3_259,molecular_fingerprint,0.0006914838182587,0.0006914838182587,-0.0001137446881627,-0.0001137446881627,1.0,0.0,0.75,0.25,215.2,5,5,Low
main_morgan_r3_66,molecular_fingerprint,0.0006683790323613,0.0006683790323613,-2.2561346128992163e-05,-2.2561346128992163e-05,1.0,0.0,0.5,0.5,178.8,5,5,Low
curing_Kappa3,molecular_descriptor,0.0006537974557944,0.0006537974557944,2.002490994574562e-05,2.002490994574562e-05,1.0,0.0,0.6,0.6,182.4,5,5,Low
main_morgan_r3_33,molecular_fingerprint,0.0006520161585727,0.0006520161585727,-0.000207216706215,-0.000207216706215,1.0,0.0,0.75,0.25,159.8,5,5,Low
S/P_ratio_sqrt,elemental_composition,0.0006510442634843,0.0006510442634843,-0.0002651994546891,-0.0002651994546891,1.0,0.0,1.0,0.0,160.6,5,5,Low
main_morgan_r3_423,molecular_fingerprint,0.0006375752655101,0.0006375752655101,-6.737111864845645e-06,-6.737111864845645e-06,1.0,0.0,0.6,0.6,159.6,5,5,Low
main_morgan_r3_109,molecular_fingerprint,0.0006345569038315,0.0006345569038315,-0.0003840716706568,-0.0003840716706568,1.0,0.0,0.6,0.4,203.6,5,5,Low
curing_morgan_r3_147,molecular_fingerprint,0.0006322739291386,0.0007903424114232,0.0002342664346356,0.0002928330432945,0.8,0.0,0.6666666666666666,0.6666666666666666,382.8,4,5,Low
N/P ratio,elemental_composition,0.0006274150900498,0.0006274150900498,2.3687848406448e-05,2.3687848406448e-05,1.0,0.0,0.5,0.5,268.2,5,5,Low
