Candidate_ID,Candidate_Name,Parent_Seed_ID,Parent_Name,Transformation_Code,Design_Change,Attachment_Position,Canonical_SMILES,Molecular_Formula,Molecular_Weight,DOPO_Count_Computed,Design_Family,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Strict_Screening_Eligible,Parent_Tanimoto_r3,Max_Train_Tanimoto_r3,Nearest_Training_ID,Nearest_Training_Name,Fragment_Count,Formal_Charge,Radical_Electrons,Heavy_Atom_Count,Risk_Flags
CAND_R2_001,APN-DOPO-amino,TRAIN_019,APN-DOPO,amino,Added amino at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N)c1C#N,C27H19N4O3P,478.4480000000002,1,P-N,aryl-amino,NH2,Co-curing,B,True,0.7052631578947368,0.7052631578947368,TRAIN_019,APN-DOPO,1,0,0,35,none
CAND_R2_002,APN-DOPO-hydroxy,TRAIN_019,APN-DOPO,hydroxy,Added hydroxy at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(O)c1C#N,C27H18N3O4P,479.4320000000002,1,P-N,aryl-hydroxy,OH,Additive,B,True,0.7052631578947368,0.7052631578947368,TRAIN_019,APN-DOPO,1,0,0,35,none
CAND_R2_003,APN-DOPO-hydroxymethyl,TRAIN_019,APN-DOPO,hydroxymethyl,Added hydroxymethyl at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(CO)c1C#N,C28H20N3O4P,493.45900000000023,1,P-N,aryl-hydroxymethyl,CH2OH,Additive,B,True,0.6979166666666666,0.6979166666666666,TRAIN_019,APN-DOPO,1,0,0,36,candidate may be outside strict in-domain threshold
CAND_R2_004,APN-DOPO-carboxamide,TRAIN_019,APN-DOPO,carboxamide,Added carboxamide at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C(N)=O)c1C#N,C28H19N4O4P,506.45800000000025,1,P-N,aryl-carboxamide,amide,Additive,B,True,0.6767676767676768,0.6767676767676768,TRAIN_019,APN-DOPO,1,0,0,37,candidate may be outside strict in-domain threshold
CAND_R2_005,APN-DOPO-boronic-acid,TRAIN_019,APN-DOPO,boronic_acid,Added boronic_acid at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(B(O)O)c1C#N,C27H19BN3O5P,507.2510000000002,1,P-N-B,aryl-boronic-acid,B(OH)2,Additive,B,True,0.6836734693877551,0.6836734693877551,TRAIN_019,APN-DOPO,1,0,0,37,candidate may be outside strict in-domain threshold
CAND_R2_006,APN-DOPO-pinacol-boronate,TRAIN_019,APN-DOPO,pinacol_boronate,Added pinacol_boronate at aromatic atom 3.,peripheral_aromatic,CC1(C)OB(c2cc(Oc3cccc(NCP4(=O)Oc5ccccc5-c5ccccc54)c3)cc(C#N)c2C#N)OC1(C)C,C33H29BN3O5P,589.3970000000002,1,P-N-B,aryl-pinacol-boronate,pinacol boronate,Additive,B,True,0.6320754716981132,0.6320754716981132,TRAIN_019,APN-DOPO,1,0,0,43,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_007,APN-DOPO-trimethoxysilyl,TRAIN_019,APN-DOPO,trimethoxysilyl,Added trimethoxysilyl at aromatic atom 3.,peripheral_aromatic,CO[Si](OC)(OC)c1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,C30H26N3O6PSi,583.6130000000002,1,P-N-Si,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,True,0.6633663366336634,0.6633663366336634,TRAIN_019,APN-DOPO,1,0,0,41,candidate may be outside strict in-domain threshold
CAND_R2_008,APN-DOPO-triethoxysilyl,TRAIN_019,APN-DOPO,triethoxysilyl,Added triethoxysilyl at aromatic atom 3.,peripheral_aromatic,CCO[Si](OCC)(OCC)c1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,C33H32N3O6PSi,625.694,1,P-N-Si,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,True,0.6442307692307693,0.6442307692307693,TRAIN_019,APN-DOPO,1,0,0,44,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_009,APN-DOPO-disiloxane,TRAIN_019,APN-DOPO,disiloxane,Added disiloxane at aromatic atom 3.,peripheral_aromatic,C[Si](C)(C)O[Si](C)(C)c1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,C32H32N3O4PSi2,609.7710000000002,1,P-N-Si,short-disiloxane,none,Additive,B,True,0.6504854368932039,0.6504854368932039,TRAIN_019,APN-DOPO,1,0,0,42,candidate may be outside strict in-domain threshold
CAND_R2_010,APN-DOPO-glycidyloxy,TRAIN_019,APN-DOPO,glycidyloxy,Added glycidyloxy at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(OCC2CO2)c1C#N,C30H22N3O5P,535.4960000000002,1,P-N,aryl-glycidyl-ether,epoxy,Co-curing,B,True,0.6699029126213593,0.6699029126213593,TRAIN_019,APN-DOPO,1,0,0,39,candidate may be outside strict in-domain threshold
CAND_R2_011,APN-DOPO-diaminotriazine,TRAIN_019,APN-DOPO,diaminotriazine,Added diaminotriazine at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2nc(N)nc(N)n2)c1C#N,C30H21N8O3P,572.525,1,P-N,"diamino-1,3,5-triazine",NH2,Co-curing,B,True,0.6476190476190476,0.6476190476190476,TRAIN_019,APN-DOPO,1,0,0,42,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_012,APN-DOPO-piperazine,TRAIN_019,APN-DOPO,piperazine,Added piperazine at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N2CCNCC2)c1C#N,C31H26N5O3P,547.5550000000002,1,P-N,piperazine,NH,Co-curing,B,True,0.6261682242990654,0.6261682242990654,TRAIN_019,APN-DOPO,1,0,0,40,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_013,APN-DOPO-benzamide-linker,TRAIN_019,APN-DOPO,benzamide_linker,Added benzamide_linker at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(NC(=O)c2ccccc2)c1C#N,C34H23N4O4P,582.5560000000003,1,P-N,benzamide,amide,Additive,B,True,0.6146788990825688,0.6146788990825688,TRAIN_019,APN-DOPO,1,0,0,43,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_014,APN-DOPO-phenyl,TRAIN_019,APN-DOPO,phenyl,Added phenyl at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccccc2)c1C#N,C33H22N3O3P,539.5310000000003,1,P-N,phenyl,none,Additive,B,True,0.67,0.67,TRAIN_019,APN-DOPO,1,0,0,40,candidate may be outside strict in-domain threshold
CAND_R2_015,APN-DOPO-biphenyl,TRAIN_019,APN-DOPO,biphenyl,Added biphenyl at aromatic atom 3.,peripheral_aromatic,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccc(-c3ccccc3)cc2)c1C#N,C39H26N3O3P,615.6290000000002,1,P-N,biphenyl,none,Additive,B,True,0.638095238095238,0.638095238095238,TRAIN_019,APN-DOPO,1,0,0,46,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_016,APN-DOPO-nitrile-to-amide,TRAIN_019,APN-DOPO,nitrile_to_amide,Converted one nitrile to a primary amide. Regioisomer 2.,site_2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,C27H20N3O4P,481.4480000000002,1,P-N,nitrile-to-amide,amide,Additive,B,True,0.7608695652173914,0.7608695652173914,TRAIN_019,APN-DOPO,1,0,0,35,none
CAND_R2_017,APN-DOPO-nitrile-to-amide-all,TRAIN_019,APN-DOPO,nitrile_to_amide_all,Converted one nitrile to a primary amide. Converted all matching groups.,all_sites,NC(=O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,C27H22N3O5P,499.4630000000002,1,P-N,nitrile-to-amide-all,amide,Additive,B,True,0.6631578947368421,0.6631578947368421,TRAIN_019,APN-DOPO,1,0,0,36,candidate may be outside strict in-domain threshold
CAND_R2_018,APN-DOPO-nitrile-to-acid,TRAIN_019,APN-DOPO,nitrile_to_acid,Converted one nitrile to a carboxylic acid. Regioisomer 1.,site_1,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1C(=O)O,C27H19N2O5P,482.4320000000002,1,P-N,nitrile-to-carboxylic-acid,COOH,Additive,B,True,0.7692307692307693,0.7692307692307693,TRAIN_019,APN-DOPO,1,0,0,35,none
CAND_R2_019,APN-DOPO-nitrile-to-acid-2,TRAIN_019,APN-DOPO,nitrile_to_acid,Converted one nitrile to a carboxylic acid. Regioisomer 2.,site_2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,C27H19N2O5P,482.43200000000024,1,P-N,nitrile-to-carboxylic-acid,COOH,Additive,B,True,0.7608695652173914,0.7608695652173914,TRAIN_019,APN-DOPO,1,0,0,35,none
CAND_R2_020,APN-DOPO-nitrile-to-acid-all,TRAIN_019,APN-DOPO,nitrile_to_acid_all,Converted one nitrile to a carboxylic acid. Converted all matching groups.,all_sites,O=C(O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,C27H20NO7P,501.4310000000002,1,P-N,nitrile-to-carboxylic-acid-all,COOH,Additive,B,True,0.6702127659574468,0.6702127659574468,TRAIN_019,APN-DOPO,1,0,0,36,candidate may be outside strict in-domain threshold
CAND_R2_021,APN-DOPO-nitrile-to-aminomethyl,TRAIN_019,APN-DOPO,nitrile_to_aminomethyl,Reduced one nitrile to an aminomethyl group. Regioisomer 1.,site_1,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1CN,C27H22N3O3P,467.46500000000015,1,P-N,nitrile-to-aminomethyl,NH2,Co-curing,B,True,0.7692307692307693,0.7692307692307693,TRAIN_019,APN-DOPO,1,0,0,34,none
CAND_R2_022,APN-DOPO-nitrile-to-aminomethyl-2,TRAIN_019,APN-DOPO,nitrile_to_aminomethyl,Reduced one nitrile to an aminomethyl group. Regioisomer 2.,site_2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,C27H22N3O3P,467.4650000000002,1,P-N,nitrile-to-aminomethyl,NH2,Co-curing,B,True,0.7692307692307693,0.7692307692307693,TRAIN_019,APN-DOPO,1,0,0,34,none
CAND_R2_023,APN-DOPO-nitrile-to-aminomethyl-all,TRAIN_019,APN-DOPO,nitrile_to_aminomethyl_all,Reduced one nitrile to an aminomethyl group. Converted all matching groups.,all_sites,NCc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,C27H26N3O3P,471.4970000000002,1,P-N,nitrile-to-aminomethyl-all,NH2,Co-curing,B,True,0.6774193548387096,0.6774193548387096,TRAIN_019,APN-DOPO,1,0,0,34,candidate may be outside strict in-domain threshold
CAND_R2_024,APN-DOPO-NH-methyl,TRAIN_019,APN-DOPO,NH_methyl,"Methylated one free N–H site, reducing curing activity. Regioisomer 1.",NH_site_1,CN(CP1(=O)Oc2ccccc2-c2ccccc21)c1cccc(Oc2ccc(C#N)c(C#N)c2)c1,C28H20N3O3P,477.46000000000015,1,P-N,N-methyl,none,Additive,B,True,0.6161616161616161,0.6228070175438597,TRAIN_036,DOPO-BAPh,1,0,0,35,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_025,APN-DOPO-NH-hydroxyethyl,TRAIN_019,APN-DOPO,NH_hydroxyethyl,Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.,NH_site_1,N#Cc1ccc(Oc2cccc(N(CCO)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C29H22N3O4P,507.4860000000002,1,P-N,N-hydroxyethyl,OH,Additive,B,True,0.5714285714285714,0.6814159292035398,TRAIN_036,DOPO-BAPh,1,0,0,37,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_026,APN-DOPO-NH-glycidyl,TRAIN_019,APN-DOPO,NH_glycidyl,Introduced one glycidyl substituent on an N–H site. Regioisomer 1.,NH_site_1,N#Cc1ccc(Oc2cccc(N(CC3CO3)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C30H22N3O4P,519.4970000000002,1,P-N,N-glycidyl,epoxy,Co-curing,B,True,0.5754716981132075,0.6551724137931034,TRAIN_036,DOPO-BAPh,1,0,0,38,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_027,CTP-DOPO-amino,TRAIN_041,CTP-DOPO,amino,Added amino at aromatic atom 157.,peripheral_aromatic,Nc1cc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,C150H115N10O24P9,2720.381999999993,6,P-N,aryl-amino,NH2,Co-curing,C,False,0.8333333333333334,0.8333333333333334,TRAIN_041,CTP-DOPO,1,0,0,193,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_028,CTP-DOPO-hydroxy,TRAIN_041,CTP-DOPO,hydroxy,Added hydroxy at aromatic atom 157.,peripheral_aromatic,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(O)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,C150H114N9O25P9,2721.3659999999923,6,P-N,aryl-hydroxy,OH,Additive,C,False,0.8522727272727273,0.8522727272727273,TRAIN_041,CTP-DOPO,1,0,0,193,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_029,CTP-DOPO-boronic-acid,TRAIN_041,CTP-DOPO,boronic_acid,Added boronic_acid at aromatic atom 157.,peripheral_aromatic,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(B(O)O)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,C150H115BN9O26P9,2749.1849999999918,6,P-N-B,aryl-boronic-acid,B(OH)2,Additive,C,False,0.7978723404255319,0.7978723404255319,TRAIN_041,CTP-DOPO,1,0,0,195,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_030,CTP-DOPO-glycidyloxy,TRAIN_041,CTP-DOPO,glycidyloxy,Added glycidyloxy at aromatic atom 157.,peripheral_aromatic,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)c(OCC6CO6)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,C153H118N9O26P9,2777.429999999992,6,P-N,aryl-glycidyl-ether,epoxy,Co-curing,C,False,0.7142857142857143,0.7142857142857143,TRAIN_041,CTP-DOPO,1,0,0,197,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_031,CTP-DOPO-OH-glycidyl-all,TRAIN_041,CTP-DOPO,OH_glycidyl_all,Converted one OH group to a glycidyl ether. Converted all OH groups.,all_OH,O=P1(C(Nc2ccc(OCC3CO3)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(OCC6CO6)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OCC6CO6)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OCC6CO6)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OCC6CO6)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OCC6CO6)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,C168H138N9O30P9,3041.75099999999,6,P-N,OH-to-glycidyl-ether-all,epoxy,Co-curing,C,False,0.7311827956989247,0.7311827956989247,TRAIN_041,CTP-DOPO,1,0,0,216,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_032,CTP-DOPO-OH-methyl,TRAIN_041,CTP-DOPO,OH_methyl,Converted one OH group to a methyl ether. Regioisomer 1.,OH_site_1,COc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,C151H116N9O24P9,2719.3939999999925,6,P-N,OH-to-methyl-ether,none,Additive,C,False,0.9146341463414634,0.9146341463414634,TRAIN_041,CTP-DOPO,1,0,0,193,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_033,CTP-DOPO-OH-methyl-all,TRAIN_041,CTP-DOPO,OH_methyl_all,Converted one OH group to a methyl ether. Converted all OH groups.,all_OH,COc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(OC)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OC)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OC)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OC)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OC)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,C156H126N9O24P9,2789.5289999999914,6,P-N,OH-to-methyl-ether-all,none,Additive,C,False,0.8292682926829268,0.8292682926829268,TRAIN_041,CTP-DOPO,1,0,0,198,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_034,CTP-DOPO-OH-acetyl,TRAIN_041,CTP-DOPO,OH_acetyl,Converted one OH group to an acetate. Regioisomer 1.,OH_site_1,CC(=O)Oc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,C152H116N9O25P9,2747.4039999999923,6,P-N,OH-to-acetate,none,Additive,C,False,0.8928571428571429,0.8928571428571429,TRAIN_041,CTP-DOPO,1,0,0,195,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_035,CTP-DOPO-OH-acetyl-all,TRAIN_041,CTP-DOPO,OH_acetyl_all,Converted one OH group to an acetate. Converted all OH groups.,all_OH,CC(=O)Oc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(OC(C)=O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OC(C)=O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OC(C)=O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OC(C)=O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OC(C)=O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,C162H126N9O30P9,2957.58899999999,6,P-N,OH-to-acetate-all,none,Additive,C,False,0.8214285714285714,0.8214285714285714,TRAIN_041,CTP-DOPO,1,0,0,210,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_036,CTP-DOPO-OH-allyl,TRAIN_041,CTP-DOPO,OH_allyl,Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 1.,OH_site_1,C=CCOc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,C153H118N9O24P9,2745.4319999999925,6,P-N,OH-to-allyl-ether,allyl,Additive,C,False,0.8241758241758241,0.8241758241758241,TRAIN_041,CTP-DOPO,1,0,0,195,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_037,CTP-DOPO-OH-allyl-all,TRAIN_041,CTP-DOPO,OH_allyl_all,Converted one OH group to an allyl ether; no EP reactivity is assumed. Converted all OH groups.,all_OH,C=CCOc1ccc(NC(c2ccc(OP3(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(OCC=C)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,C168H138N9O24P9,2945.7569999999914,6,P-N,OH-to-allyl-ether-all,allyl,Additive,C,False,0.7472527472527473,0.7472527472527473,TRAIN_041,CTP-DOPO,1,0,0,210,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_038,CTP-DOPO-NH-methyl,TRAIN_041,CTP-DOPO,NH_methyl,"Methylated one free N–H site, reducing curing activity. Regioisomer 1.",NH_site_1,CN(c1ccc(O)cc1)C(c1ccc(OP2(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(Nc4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=N2)cc1)P1(=O)Oc2ccccc2-c2ccccc21,C151H116N9O24P9,2719.3939999999925,6,P-N,N-methyl,none,Additive,C,False,0.7731958762886598,0.7731958762886598,TRAIN_041,CTP-DOPO,1,0,0,193,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_039,CTP-DOPO-NH-methyl-all,TRAIN_041,CTP-DOPO,NH_methyl_all,"Methylated one free N–H site, reducing curing activity. Converted all N–H sites.",all_NH,CN(c1ccc(O)cc1)C(c1ccc(OP2(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=NP(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)(Oc3ccc(C(N(C)c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)=N2)cc1)P1(=O)Oc2ccccc2-c2ccccc21,C156H126N9O24P9,2789.5289999999914,6,P-N,N-methyl-all,none,Additive,C,False,0.5773195876288659,0.5773195876288659,TRAIN_041,CTP-DOPO,1,0,0,198,high molecular weight; high DOPO count; large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening
