feature,feature_group,mean_abs_shap_all_folds,mean_abs_shap_when_selected,mean_signed_shap_all_folds,mean_signed_shap_when_selected,selected_feature_frequency,top20_frequency,direction_consistency,positive_direction_fraction_when_selected,mean_rank_all_folds,folds_present,n_shap_folds
main_morgan_r2_82,molecular_fingerprint,0.16152172428716183,0.16152172428716183,-0.04639715453252817,-0.04639715453252817,1.0,0.0,1.0,0.0,150.2,5,5
Co_FR_fraction,formulation_loading,0.16085280793925955,0.16085280793925955,0.1608375879333665,0.1608375879333665,1.0,0.0,1.0,1.0,129.4,5,5
Synergy_flag(single=0&synergy=1),other,0.1573583892244776,0.1573583892244776,-0.0181231049562425,-0.0181231049562425,1.0,0.0,1.0,0.0,107.2,5,5
main_morgan_r2_5,molecular_fingerprint,0.15175995553540997,0.15175995553540997,-0.01802417424820467,-0.01802417424820467,1.0,0.0,0.6666666666666666,0.3333333333333333,110.6,5,5
main_morgan_r2_0,molecular_fingerprint,0.14562344145611855,0.14562344145611855,0.03256300627213419,0.03256300627213419,1.0,0.0,1.0,1.0,113.6,5,5
main_morgan_r2_121,molecular_fingerprint,0.1325362402511851,0.1325362402511851,-0.00020724863045270964,-0.00020724863045270964,1.0,0.0,0.5,0.5,115.0,5,5
main_morgan_r2_51,molecular_fingerprint,0.1267206901699754,0.1267206901699754,-0.0818782653925699,-0.0818782653925699,1.0,0.0,1.0,0.0,137.6,5,5
main_morgan_r2_39,molecular_fingerprint,0.11857129941842541,0.11857129941842541,-0.010928775202157431,-0.010928775202157431,1.0,0.0,0.75,0.75,110.6,5,5
main_morgan_r2_13,molecular_fingerprint,0.11710272521035814,0.11710272521035814,-0.05859879936857354,-0.05859879936857354,1.0,0.0,0.5,0.5,136.8,5,5
main_morgan_r2_59,molecular_fingerprint,0.11698440925328542,0.11698440925328542,0.03497846675421009,0.03497846675421009,1.0,0.0,0.5,0.5,152.8,5,5
main_morgan_r2_44,molecular_fingerprint,0.11574196096091134,0.11574196096091134,0.015176155831368377,0.015176155831368377,1.0,0.0,0.6666666666666666,0.6666666666666666,138.8,5,5
Si/P ratio,elemental_composition,0.11535106622200153,0.11535106622200153,-0.015162460776941675,-0.015162460776941675,1.0,0.0,1.0,0.0,111.0,5,5
main_morgan_r2_67,molecular_fingerprint,0.11342604667734339,0.11342604667734339,-0.020258821482800334,-0.020258821482800334,1.0,0.0,0.5,0.5,137.4,5,5
main_morgan_r2_66,molecular_fingerprint,0.11094813202875149,0.11094813202875149,0.003206679647158925,0.003206679647158925,1.0,0.0,0.6666666666666666,0.3333333333333333,130.8,5,5
P_x_CuringAgent_Has_S,molecular_descriptor,0.10689832055542832,0.10689832055542832,-0.00920111548926475,-0.00920111548926475,1.0,0.0,0.6666666666666666,0.3333333333333333,115.0,5,5
S_content wt%,elemental_composition,0.10563176397013012,0.10563176397013012,-0.05077178295451233,-0.05077178295451233,1.0,0.0,1.0,0.0,106.8,5,5
main_morgan_r2_72,molecular_fingerprint,0.09909921469522157,0.09909921469522157,-0.053591813122819146,-0.053591813122819146,1.0,0.0,0.5,0.5,146.6,5,5
main_morgan_r2_77,molecular_fingerprint,0.0987340474305804,0.0987340474305804,-0.011797795274333724,-0.011797795274333724,1.0,0.0,0.6666666666666666,0.3333333333333333,130.8,5,5
Preparation_Method_DOPO-based (additive),curing_and_preparation,0.09769877905118562,0.09769877905118562,-0.028094831855245445,-0.028094831855245445,1.0,0.0,0.5,0.5,117.0,5,5
main_morgan_r2_110,molecular_fingerprint,0.09701997090007089,0.09701997090007089,0.009133239465642764,0.009133239465642764,1.0,0.0,0.6666666666666666,0.3333333333333333,144.6,5,5
main_morgan_r2_19,molecular_fingerprint,0.09608665520776735,0.09608665520776735,-0.061356999129570024,-0.061356999129570024,1.0,0.0,1.0,0.0,128.4,5,5
main_morgan_r2_55,molecular_fingerprint,0.09499858480016696,0.09499858480016696,-0.015905073443557037,-0.015905073443557037,1.0,0.0,0.6666666666666666,0.3333333333333333,128.2,5,5
main_morgan_r2_25,molecular_fingerprint,0.0915840849883475,0.0915840849883475,0.032726226198918136,0.032726226198918136,1.0,0.0,1.0,1.0,113.4,5,5
B_content_wt%_sq,elemental_composition,0.09066252340629914,0.09066252340629914,-0.04446390024553632,-0.04446390024553632,1.0,0.0,0.5,0.5,141.8,5,5
main_morgan_r2_106,molecular_fingerprint,0.0905416738920569,0.0905416738920569,0.051994893172566115,0.051994893172566115,1.0,0.0,0.5,0.5,169.2,5,5
main_morgan_r2_9,molecular_fingerprint,0.08938049238449372,0.08938049238449372,0.014477672221777201,0.014477672221777201,1.0,0.0,1.0,1.0,127.8,5,5
main_morgan_r2_123,molecular_fingerprint,0.08597144626040461,0.08597144626040461,-0.012478242262292447,-0.012478242262292447,1.0,0.0,0.5,0.5,169.2,5,5
main_morgan_r2_35,molecular_fingerprint,0.08500062255317094,0.08500062255317094,0.009261973938359277,0.009261973938359277,1.0,0.0,1.0,1.0,138.0,5,5
main_morgan_r2_62,molecular_fingerprint,0.07659663781330538,0.07659663781330538,-0.03977761925508578,-0.03977761925508578,1.0,0.0,1.0,0.0,153.2,5,5
main_morgan_r2_2,molecular_fingerprint,0.074673973816779,0.074673973816779,0.015840581580707634,0.015840581580707634,1.0,0.0,1.0,1.0,108.2,5,5
main_morgan_r2_71,molecular_fingerprint,0.06838942628120144,0.06838942628120144,-0.011782045675157064,-0.011782045675157064,1.0,0.0,1.0,0.0,132.0,5,5
Si_content_wt%_sq,elemental_composition,0.0660189924840643,0.0660189924840643,-0.011980574597121669,-0.011980574597121669,1.0,0.0,0.5,0.5,121.2,5,5
main_morgan_r2_108,molecular_fingerprint,0.06501216218385984,0.06501216218385984,0.031669701653912107,0.031669701653912107,1.0,0.0,1.0,1.0,161.0,5,5
Si_content_wt%_sqrt,elemental_composition,0.0646770183496022,0.0646770183496022,0.006311615103916099,0.006311615103916099,1.0,0.0,0.6666666666666666,0.6666666666666666,115.0,5,5
main_morgan_r2_103,molecular_fingerprint,0.06383662970449248,0.06383662970449248,-0.01954537265986437,-0.01954537265986437,1.0,0.0,1.0,0.0,160.2,5,5
main_morgan_r2_24,molecular_fingerprint,0.0603244225272598,0.0603244225272598,0.04018429845876783,0.04018429845876783,1.0,0.0,1.0,1.0,131.4,5,5
main_morgan_r2_84,molecular_fingerprint,0.052700092539980294,0.052700092539980294,-0.004986029562251469,-0.004986029562251469,1.0,0.0,0.5,0.5,167.0,5,5
main_morgan_r2_17,molecular_fingerprint,0.04741940527173034,0.04741940527173034,-0.021705964502585304,-0.021705964502585304,1.0,0.0,0.5,0.5,139.0,5,5
N/P_ratio_sqrt,elemental_composition,0.04695327693041784,0.04695327693041784,0.01186369404973488,0.01186369404973488,1.0,0.0,0.6666666666666666,0.6666666666666666,115.6,5,5
Synergy_type_P-N-Si,other,0.04436919070780278,0.04436919070780278,0.04436919070780278,0.04436919070780278,1.0,0.0,1.0,1.0,114.6,5,5
main_morgan_r2_32,molecular_fingerprint,0.043720059587206275,0.043720059587206275,-0.017287075241096315,-0.017287075241096315,1.0,0.0,0.5,0.5,143.6,5,5
main_morgan_r2_125,molecular_fingerprint,0.04296642918029318,0.04296642918029318,-0.026352081990248917,-0.026352081990248917,1.0,0.0,1.0,0.0,154.8,5,5
main_morgan_r2_20,molecular_fingerprint,0.04019795998651536,0.04019795998651536,0.015553121033193618,0.015553121033193618,1.0,0.0,0.6666666666666666,0.3333333333333333,128.0,5,5
co_HeavyAtomCount,other,0.03638594895873769,0.03638594895873769,0.03638594895873769,0.03638594895873769,1.0,0.0,1.0,1.0,189.2,5,5
main_morgan_r2_89,molecular_fingerprint,0.03403219742461592,0.03403219742461592,-0.0034561844298495368,-0.0034561844298495368,1.0,0.0,0.5,0.5,162.8,5,5
main_morgan_r2_117,molecular_fingerprint,0.0326161968697561,0.0326161968697561,0.016585350513807502,0.016585350513807502,1.0,0.0,1.0,1.0,193.6,5,5
main_morgan_r2_7,molecular_fingerprint,0.032326872528202974,0.032326872528202974,-0.012068167910204028,-0.012068167910204028,1.0,0.0,1.0,0.0,136.2,5,5
main_morgan_r2_29,molecular_fingerprint,0.02542912706893144,0.02542912706893144,-0.02005054105833793,-0.02005054105833793,1.0,0.0,1.0,0.0,138.8,5,5
Synergy_type_P-only,other,0.02357232068941274,0.02357232068941274,0.017368769571530038,0.017368769571530038,1.0,0.0,0.5,0.5,134.4,5,5
Main_FR_fraction,formulation_loading,0.022021824333333856,0.022021824333333856,-0.0017076662204193846,-0.0017076662204193846,1.0,0.0,1.0,0.0,125.2,5,5
CuringAgent_Has_N,molecular_descriptor,0.01945184009668366,0.01945184009668366,0.01945184009668366,0.01945184009668366,1.0,0.0,1.0,1.0,142.6,5,5
Has_Si,elemental_composition,0.0191047310525103,0.0191047310525103,-0.006432459544442178,-0.006432459544442178,1.0,0.0,1.0,0.0,141.8,5,5
main_morgan_r2_52,molecular_fingerprint,0.018657196342311288,0.018657196342311288,0.010967025118125424,0.010967025118125424,1.0,0.0,1.0,1.0,146.8,5,5
co_MolWt,molecular_descriptor,0.018588540290154672,0.018588540290154672,0.018497234390789867,0.018497234390789867,1.0,0.0,1.0,1.0,184.6,5,5
main_morgan_r2_97,molecular_fingerprint,0.018443465865682802,0.018443465865682802,-0.017686103082003267,-0.017686103082003267,1.0,0.0,0.5,0.5,173.6,5,5
main_morgan_r2_98,molecular_fingerprint,0.018347162564466186,0.018347162564466186,0.011597179390584912,0.011597179390584912,1.0,0.0,1.0,1.0,185.4,5,5
main_co_similarity_sq,other,0.01542388834776702,0.01542388834776702,0.015392201391221199,0.015392201391221199,1.0,0.0,1.0,1.0,148.8,5,5
main_morgan_r2_95,molecular_fingerprint,0.01442740947894614,0.01442740947894614,-0.002813965872999419,-0.002813965872999419,1.0,0.0,1.0,0.0,180.8,5,5
main_morgan_r2_48,molecular_fingerprint,0.013232326436279066,0.013232326436279066,0.0009984728658692563,0.0009984728658692563,1.0,0.0,1.0,1.0,167.4,5,5
S_content_wt%_sq,elemental_composition,0.01263915582009833,0.01263915582009833,-0.008600842552449276,-0.008600842552449276,1.0,0.0,1.0,0.0,137.8,5,5
Has_N,elemental_composition,0.011244582261683216,0.011244582261683216,-0.003797094415045448,-0.003797094415045448,1.0,0.0,1.0,0.0,132.6,5,5
main_morgan_r2_21,molecular_fingerprint,0.010627185719087724,0.010627185719087724,3.296386512617504e-05,3.296386512617504e-05,1.0,0.0,0.5,0.5,142.8,5,5
main_morgan_r2_43,molecular_fingerprint,0.010589038408775293,0.010589038408775293,0.009851955924907492,0.009851955924907492,1.0,0.0,1.0,1.0,177.4,5,5
curing_morgan_r2_49,molecular_fingerprint,0.00925354545945474,0.00925354545945474,0.0021765821874400403,0.0021765821874400403,1.0,0.0,1.0,1.0,214.6,5,5
S_content_wt%_sqrt,elemental_composition,0.00805120187461445,0.00805120187461445,-0.0038585891905930565,-0.0038585891905930565,1.0,0.0,1.0,0.0,143.6,5,5
main_morgan_r2_4,molecular_fingerprint,0.00783308468697834,0.00783308468697834,0.0018508034088493635,0.0018508034088493635,1.0,0.0,0.5,0.5,148.2,5,5
main_morgan_r2_91,molecular_fingerprint,0.007691801485915979,0.007691801485915979,-0.007489308440712867,-0.007489308440712867,1.0,0.0,1.0,0.0,180.0,5,5
main_morgan_r2_127,molecular_fingerprint,0.007064662078895638,0.007064662078895638,0.0011101135300920794,0.0011101135300920794,1.0,0.0,1.0,1.0,202.0,5,5
main_morgan_r2_23,molecular_fingerprint,0.007006557351479488,0.007006557351479488,-0.000828617912718241,-0.000828617912718241,1.0,0.0,1.0,0.0,146.8,5,5
main_morgan_r2_120,molecular_fingerprint,0.00676002665767791,0.00676002665767791,-0.002621965562648795,-0.002621965562648795,1.0,0.0,0.5,0.5,179.4,5,5
S/P ratio,elemental_composition,0.006367142380422189,0.006367142380422189,-0.002291675045637897,-0.002291675045637897,1.0,0.0,1.0,0.0,131.0,5,5
main_morgan_r2_126,molecular_fingerprint,0.006109392292491441,0.006109392292491441,-0.0022504976661746495,-0.0022504976661746495,1.0,0.0,1.0,0.0,200.8,5,5
main_morgan_r2_53,molecular_fingerprint,0.005668721305551349,0.005668721305551349,-0.005668721305551349,-0.005668721305551349,1.0,0.0,1.0,0.0,165.2,5,5
Has_P,elemental_composition,0.0055181660918449905,0.0055181660918449905,-0.0017502300812414395,-0.0017502300812414395,1.0,0.0,1.0,0.0,134.2,5,5
Si/P_ratio_sqrt,elemental_composition,0.004607618193737129,0.004607618193737129,-0.0007038391083220228,-0.0007038391083220228,1.0,0.0,1.0,0.0,140.2,5,5
B/P_ratio_sqrt,elemental_composition,0.003862505100684723,0.003862505100684723,-0.0006573476536647863,-0.0006573476536647863,1.0,0.0,1.0,0.0,151.0,5,5
curing_morgan_r2_4,molecular_fingerprint,0.003126522667499052,0.003126522667499052,-0.003126522667499052,-0.003126522667499052,1.0,0.0,1.0,0.0,202.6,5,5
B_content wt%,elemental_composition,0.0030316942934360777,0.0030316942934360777,0.0016140464192463291,0.0016140464192463291,1.0,0.0,1.0,1.0,134.2,5,5
main_morgan_r2_57,molecular_fingerprint,0.002549457013538038,0.002549457013538038,0.0017272451028089834,0.0017272451028089834,1.0,0.0,1.0,1.0,177.4,5,5
main_morgan_r2_56,molecular_fingerprint,0.0024705438594575272,0.0024705438594575272,-0.0007095575484412687,-0.0007095575484412687,1.0,0.0,1.0,0.0,174.0,5,5
main_morgan_r2_79,molecular_fingerprint,0.002331390709090219,0.002331390709090219,0.0002508645284731217,0.0002508645284731217,1.0,0.0,1.0,1.0,194.4,5,5
Has_S,elemental_composition,0.0022932598816265384,0.0022932598816265384,-0.0020708685214286325,-0.0020708685214286325,1.0,0.0,1.0,0.0,147.0,5,5
S/P_ratio_sqrt,elemental_composition,0.0020266978555031254,0.0020266978555031254,0.0005255017655263482,0.0005255017655263482,1.0,0.0,1.0,1.0,144.6,5,5
Si/P_ratio_sq,elemental_composition,0.0011214212779024687,0.0011214212779024687,-0.00011165217479207999,-0.00011165217479207999,1.0,0.0,1.0,0.0,157.0,5,5
main_morgan_r2_36,molecular_fingerprint,0.0010779645471161018,0.0010779645471161018,0.0010374219616857802,0.0010374219616857802,1.0,0.0,1.0,1.0,175.2,5,5
Synergy_type_P-Si,other,0.0010440505906180652,0.0010440505906180652,0.0010440505906180652,0.0010440505906180652,1.0,0.0,1.0,1.0,141.8,5,5
S/P_ratio_sq,elemental_composition,0.0006895988053055827,0.0006895988053055827,0.0005073034360108001,0.0005073034360108001,1.0,0.0,1.0,1.0,146.6,5,5
curing_HBD,molecular_descriptor,0.0006888617309569209,0.0006888617309569209,-0.0006888617309569209,-0.0006888617309569209,1.0,0.0,1.0,0.0,222.2,5,5
Has_B,elemental_composition,0.00040353986662295126,0.00040353986662295126,0.0003180663175880908,0.0003180663175880908,1.0,0.0,1.0,1.0,147.6,5,5
