Formulation_ID,Candidate_ID,Candidate_Name,Source_Type,Design_Family,Synthesis_Level,synthesis_feasible,candidate_feasible,smiles_valid,contains_DOPO,is_unique,candidate_status,Record_ID,FR_main,FR_co,Curing_Agent,Preparation_Method,Preparation_Method_num,Synergy_flag(single=0&synergy=1),Synergy_type,Main_FR_fraction,Co_FR_fraction,SMILES_main,SMILES_co,SMILES_Curing_Agent,Loading_total_FR wt%,P_content wt%,N_content wt%,S_content wt%,B_content wt%,Si_content wt%,N/P ratio,S/P ratio,B/P ratio,Si/P ratio,Has_P,Has_N,Has_S,Has_B,Has_Si,CuringAgent_Has_N,CuringAgent_Has_S,CuringAgent_Has_P,CuringAgent_Has_B,CuringAgent_Has_F,CuringAgent_Has_Cl,Cure_Temp_Max,LOI_Thickness_mm,LOI,EP_matrix_LOI,Delta_LOI,UL94_Thickness_mm,UL94,UL94_num,Cone_Thickness_mm,Cone_flux_kW_m2,PHRR_kw_㎡,EP_matrix_PHRR,Delta_PHRR,THR_MJ_㎡,EP_matrix_THR,Delta_THR,Tg_℃,EP_matrix_Tg,Delta_Tg,Char_yield_％_700C,EP_matrix_CY,Delta_CY,TS_MPa,EP_matrix_TS,Delta_TS,FS_MPa,EP_matrix_FS,Delta_FS,FR_main_BDE_Kcal/mol,FR_main_BDE_KJ/mol,BDE_Type,Reference,pred_Canonical_SMILES,pred_Bond_Type,pred_selected_model_task,pred_selected_model_name,pred_selected_target_mode,pred_selected_k_best,pred_BDE_pred_kJ_mol,pred_BDE_pred_std_kJ_mol,pred_confidence_note,pred_prediction_agreement_note,pred_pcpn_alltypes_abs_diff_kJ_mol,pred_BDE_pred_pc_pn_kJ_mol,pred_BDE_pred_pc_pn_std_kJ_mol,pred_BDE_model_pc_pn,pred_BDE_target_mode_pc_pn,pred_BDE_k_best_pc_pn,FR_main_BDE_pred_kJ_mol,FR_main_BDE_pred_std_kJ_mol,FR_main_BDE_model_task,FR_main_BDE_model_name,FR_main_BDE_target_mode,FR_main_BDE_k_best,FR_main_BDE_confidence_note,FR_main_BDE_prediction_agreement_note,FR_main_BDE_pcpn_alltypes_diff_kJ_mol,FR_main_BDE_pc_pn_pred_kJ_mol,FR_main_BDE_pc_pn_pred_std_kJ_mol,FR_main_BDE_final_kJ_mol,FR_main_BDE_available,FR_main_BDE_source,FR_main_BDE_low_confidence
FORM_001090,PUBCHEM_102113411,"6-[3-(4-Fluorophenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Fluorophenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(C2c3ccccc3OCN2c2ccc(F)cc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.2388988169069988,0.10803434262337226,0.0,0.0,0.0,0.4522179892813328,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001091,PUBCHEM_102113411,"6-[3-(4-Fluorophenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Fluorophenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(C2c3ccccc3OCN2c2ccc(F)cc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.48897418665175196,0.2211229234981304,0.0,0.0,0.0,0.45221798928133283,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001092,PUBCHEM_102113411,"6-[3-(4-Fluorophenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Fluorophenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(C2c3ccccc3OCN2c2ccc(F)cc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.6985345523596456,0.31588989071161483,0.0,0.0,0.0,0.45221798928133283,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001093,PUBCHEM_57831609,"6-[3-(4-Methylphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Methylphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,Cc1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.24105322322625267,0.10900860391716023,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001094,PUBCHEM_57831609,"6-[3-(4-Methylphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Methylphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,Cc1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.4933837902291721,0.22311702556143906,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001095,PUBCHEM_57831609,"6-[3-(4-Methylphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Methylphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,Cc1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.7048339860416745,0.318738607944913,0.0,0.0,0.0,0.4522179892813328,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001096,PUBCHEM_23578053,"6-(3-Phenyl-2,4-dihydro-1,3-benzoxazin-4-yl)benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-(3-Phenyl-2,4-dihydro-1,3-benzoxazin-4-yl)benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(C2c3ccccc3OCN2c2ccccc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.24900118470043991,0.11260281507390271,0.0,0.0,0.0,0.45221798928133283,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001097,PUBCHEM_23578053,"6-(3-Phenyl-2,4-dihydro-1,3-benzoxazin-4-yl)benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-(3-Phenyl-2,4-dihydro-1,3-benzoxazin-4-yl)benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(C2c3ccccc3OCN2c2ccccc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.5096515476324793,0.23047359810447923,0.0,0.0,0.0,0.45221798928133283,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001098,PUBCHEM_23578053,"6-(3-Phenyl-2,4-dihydro-1,3-benzoxazin-4-yl)benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-(3-Phenyl-2,4-dihydro-1,3-benzoxazin-4-yl)benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,O=P1(C2c3ccccc3OCN2c2ccccc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.7280736394749706,0.3292479972921132,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001099,PUBCHEM_102300993,"4-[4-(6-Oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-2,4-dihydro-1,3-benzoxazin-3-yl]benzoic acid",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[4-(6-Oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-2,4-dihydro-1,3-benzoxazin-3-yl]benzoic acid",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=C(O)c1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.263926907567214,0.11935249545728566,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001100,PUBCHEM_102300993,"4-[4-(6-Oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-2,4-dihydro-1,3-benzoxazin-3-yl]benzoic acid",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[4-(6-Oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-2,4-dihydro-1,3-benzoxazin-3-yl]benzoic acid",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=C(O)c1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.39589036135082095,0.17902874318592846,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001101,PUBCHEM_102300993,"4-[4-(6-Oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-2,4-dihydro-1,3-benzoxazin-3-yl]benzoic acid",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[4-(6-Oxobenzo[c][2,1]benzoxaphosphinin-6-yl)-2,4-dihydro-1,3-benzoxazin-3-yl]benzoic acid",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=C(O)c1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.6598172689180349,0.29838123864321414,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001102,PUBCHEM_58489283,"4-Oxo-3-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]pentanoic acid",pubchem,P-only,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-Oxo-3-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]pentanoic acid",,DDM,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CC(=O)C(CC(=O)O)CP1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.35984583346645244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001103,PUBCHEM_58489283,"4-Oxo-3-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]pentanoic acid",pubchem,P-only,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-Oxo-3-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]pentanoic acid",,DDM,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CC(=O)C(CC(=O)O)CP1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.5397687501996786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001104,PUBCHEM_58489283,"4-Oxo-3-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]pentanoic acid",pubchem,P-only,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-Oxo-3-[(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]pentanoic acid",,DDM,DOPO-based (reactive),1,0,P-only,100.00%,0.00%,CC(=O)C(CC(=O)O)CP1(=O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.8996145836661311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001105,PUBCHEM_102113412,"6-[3-(4-Methoxyphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Methoxyphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,COc1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,3.42,0.23258553079372044,0.10517936107146773,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001106,PUBCHEM_102113412,"6-[3-(4-Methoxyphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Methoxyphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,COc1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,7.0,0.4760522560105389,0.21527939400592813,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001107,PUBCHEM_102113412,"6-[3-(4-Methoxyphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"6-[3-(4-Methoxyphenyl)-2,4-dihydro-1,3-benzoxazin-4-yl]benzo[c][2,1]benzoxaphosphinine 6-oxide",,DDM,DOPO-based (additive),0,1,P-N,100.00%,0.00%,COc1ccc(N2COc3ccccc3C2P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.680074651443627,0.3075419914370402,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.8,,3.2,,,3.0,35.0,,1184.0,,,87.2,,,159.0,,,17.0,,,62.6,,,97.55,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001108,PUBCHEM_67680094,"2-[(4-Hydroxyanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"2-[(4-Hydroxyanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C(Nc2ccc(O)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.28852477341108307,0.1304760928898121,0.0,0.0,0.0,0.45221798928133267,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001109,PUBCHEM_67680094,"2-[(4-Hydroxyanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"2-[(4-Hydroxyanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C(Nc2ccc(O)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.43278716011662455,0.19571413933471818,0.0,0.0,0.0,0.4522179892813328,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001110,PUBCHEM_67680094,"2-[(4-Hydroxyanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"2-[(4-Hydroxyanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C(Nc2ccc(O)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.7213119335277076,0.32619023222453025,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001111,PUBCHEM_67680096,"4-[(4-Methylanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[(4-Methylanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,Cc1ccc(NC(c2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.289855886206251,0.13107804604154963,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001112,PUBCHEM_67680096,"4-[(4-Methylanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[(4-Methylanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,Cc1ccc(NC(c2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.43478382930937653,0.19661706906232446,0.0,0.0,0.0,0.4522179892813328,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001113,PUBCHEM_67680096,"4-[(4-Methylanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[(4-Methylanilino)-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,Cc1ccc(NC(c2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,10.0,0.7246397155156277,0.3276951151038741,0.0,0.0,0.0,0.4522179892813327,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001114,PUBCHEM_102234466,"4-[Anilino-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[Anilino-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C(Nc2ccccc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,4.0,0.2996906241458298,0.1355254914576948,0.0,0.0,0.0,0.4522179892813328,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORM_001115,PUBCHEM_102234466,"4-[Anilino-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",pubchem,P-N,PUBLIC_UNVERIFIED,False,True,True,True,True,Candidate,,"4-[Anilino-(6-oxobenzo[c][2,1]benzoxaphosphinin-6-yl)methyl]phenol",,DDM,DOPO-based (reactive),1,1,P-N,100.00%,0.00%,O=P1(C(Nc2ccccc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,6.0,0.44953593621874477,0.2032882371865422,0.0,0.0,0.0,0.4522179892813328,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,160.0,3.2,,24.7,,3.0,,,3.0,35.0,,1149.8,,,93.5,,,164.0,,,16.0,,,59.0,,,105.1,,,,,Virtual screening scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
